customer_id,tenure,event_observed,churn_prob_within_6m,churn_prob_within_12m,churn_prob_within_24m,survival_risk_tier
9732-EQMWY,49,0,0.1971,0.2809,0.4039,Medium
2309-OSFEU,10,1,0.1971,0.2809,0.4039,Medium
0302-JOIVN,8,1,0.1968,0.2806,0.4034,Medium
4523-WXCEF,59,1,0.1968,0.2806,0.4035,Medium
0899-LIIBW,34,0,0.1969,0.2806,0.4035,Medium
3050-GBUSH,3,0,0.1967,0.2804,0.4032,Medium
0778-NELLA,9,1,0.1967,0.2804,0.4033,Medium
4013-UBXWQ,7,1,0.1964,0.2801,0.4028,Medium
8640-SDGKB,4,1,0.1965,0.2801,0.4029,Medium
1740-CSDJP,1,1,0.1965,0.2801,0.4028,Medium
5122-CYFXA,3,0,0.1963,0.2799,0.4026,Medium
4718-DHSMV,11,0,0.1962,0.2798,0.4024,Medium
0817-HSUSE,1,0,0.1963,0.2798,0.4025,Medium
3893-JRNFS,68,0,0.1946,0.2775,0.3995,Medium
6338-AVWCY,3,1,0.1945,0.2774,0.3993,Medium
2187-LZGPL,7,1,0.1945,0.2774,0.3994,Medium
7041-TXQJH,37,0,0.1945,0.2774,0.3993,Medium
0679-IDSTG,1,1,0.1933,0.2759,0.3973,Medium
6650-VJONK,1,0,0.1931,0.2756,0.397,Medium
3961-SXAXY,1,0,0.1931,0.2755,0.3969,Medium
9214-EKVXR,1,0,0.1931,0.2755,0.3969,Medium
7663-RGWBC,1,1,0.193,0.2755,0.3968,Medium
1635-FJFCC,5,0,0.1931,0.2755,0.3969,Medium
0082-LDZUE,1,0,0.193,0.2754,0.3967,Medium
8775-CEBBJ,9,1,0.193,0.2754,0.3968,Medium
3589-PPVKW,9,0,0.1929,0.2753,0.3966,Medium
8180-AKMJV,1,0,0.1929,0.2753,0.3965,Medium
6595-COKXZ,1,1,0.1929,0.2753,0.3966,Medium
9873-MNDKV,11,0,0.1929,0.2752,0.3965,Medium
8242-JSVBO,7,0,0.1929,0.2752,0.3965,Medium
9348-YVOMK,4,0,0.1928,0.2752,0.3964,Medium
2828-SLQPF,19,0,0.1927,0.2751,0.3963,Medium
8950-MTZNV,1,0,0.1928,0.2751,0.3963,Medium
4671-LXRDQ,2,1,0.1927,0.2751,0.3963,Medium
6128-DAFVY,56,0,0.1928,0.2751,0.3964,Medium
3580-REOAC,10,1,0.1928,0.2751,0.3964,Medium
4847-QNOKA,1,1,0.1928,0.2751,0.3963,Medium
1600-DILPE,12,0,0.1927,0.2751,0.3963,Medium
8710-YGLWG,1,0,0.1928,0.2751,0.3963,Medium
2219-MVUSO,8,1,0.1927,0.275,0.3962,Medium
3450-WXOAT,46,0,0.1927,0.275,0.3962,Medium
3278-FSIXX,2,0,0.1926,0.275,0.3961,Medium
5696-QURRL,1,1,0.1927,0.275,0.3962,Medium
3926-CUQZX,1,1,0.1927,0.275,0.3962,Medium
5692-FPTAH,1,1,0.1926,0.2749,0.396,Medium
2275-RBYQS,1,0,0.1926,0.2749,0.396,Medium
2957-LOLHO,12,1,0.1926,0.2749,0.396,Medium
8229-TNIQA,4,1,0.1926,0.2749,0.3961,Medium
7065-YUNRY,1,1,0.1926,0.2749,0.3961,Medium
7568-PODML,1,1,0.1926,0.2749,0.3961,Medium
3566-HJGPK,1,0,0.1925,0.2748,0.396,Medium
9117-SHLZX,1,1,0.1925,0.2748,0.3959,Medium
0887-HJGAR,1,1,0.1925,0.2748,0.3959,Medium
6143-JQKEA,10,0,0.1925,0.2747,0.3958,Medium
5365-LLFYV,2,0,0.1924,0.2747,0.3958,Medium
4237-RLAQD,1,1,0.1924,0.2747,0.3958,Medium
5133-POWUA,1,0,0.1925,0.2747,0.3958,Medium
5175-AOBHI,4,1,0.1924,0.2746,0.3957,Medium
7841-TZDMQ,2,1,0.1924,0.2746,0.3957,Medium
5143-EGQFK,10,1,0.1922,0.2744,0.3954,Medium
5968-VXZLG,2,0,0.1922,0.2744,0.3953,Medium
7876-BEUTG,15,0,0.1915,0.2734,0.3941,Medium
8791-GFXLZ,12,0,0.1914,0.2733,0.394,Medium
2027-OAQQC,43,1,0.1914,0.2733,0.394,Medium
3097-NNSPB,2,1,0.1914,0.2733,0.394,Medium
2229-VWQJH,24,0,0.1913,0.2732,0.3938,Medium
1226-UDFZR,2,1,0.1913,0.2731,0.3937,Medium
1660-HSOOQ,1,1,0.1912,0.2731,0.3936,Medium
2843-CQMEG,24,0,0.1912,0.273,0.3936,Medium
3521-MNKLV,24,0,0.1912,0.273,0.3936,Medium
7442-YGZFK,1,0,0.1912,0.273,0.3936,Medium
4749-VFKVB,1,1,0.1911,0.2729,0.3934,Medium
5843-TTHGI,18,0,0.1911,0.2729,0.3935,Medium
6304-IJFSQ,3,1,0.1912,0.2729,0.3935,Medium
3334-CTHOL,1,1,0.1911,0.2729,0.3935,Medium
9992-UJOEL,2,0,0.191,0.2728,0.3933,Medium
1853-ARAAQ,26,0,0.191,0.2728,0.3933,Medium
1845-ZLLIG,1,0,0.1911,0.2728,0.3934,Medium
0440-QEXBZ,44,0,0.1911,0.2728,0.3934,Medium
8280-MQRQN,1,1,0.191,0.2727,0.3932,Medium
8601-QACRS,5,1,0.191,0.2727,0.3931,Medium
4450-YOOHP,39,0,0.1909,0.2726,0.3931,Medium
8364-TRMMK,3,1,0.1909,0.2726,0.3931,Medium
7284-BUYEC,5,0,0.1908,0.2725,0.3929,Medium
3669-LVWZB,5,1,0.1908,0.2725,0.3929,Medium
4827-USJHP,20,0,0.1906,0.2722,0.3925,Medium
8623-TMRBY,51,1,0.1903,0.2718,0.392,Medium
4098-NAUKP,68,0,0.1903,0.2717,0.3919,Medium
2386-LAHRK,1,1,0.1901,0.2715,0.3916,Medium
4929-BSTRX,1,1,0.1901,0.2715,0.3916,Medium
6038-GCYEC,24,1,0.1899,0.2713,0.3913,Medium
1251-KRREG,2,1,0.1899,0.2712,0.3912,Medium
4074-SJFFA,1,1,0.1898,0.2711,0.391,Medium
5515-RUGKN,8,0,0.1898,0.2711,0.391,Medium
6261-LHRTG,26,0,0.1898,0.2711,0.391,Medium
9342-VNIMQ,33,0,0.1898,0.2711,0.3911,Medium
4351-QLCSU,1,1,0.1897,0.271,0.3909,Medium
6402-EJMWF,4,0,0.1896,0.2709,0.3908,Medium
3873-NFTGI,14,0,0.1896,0.2708,0.3907,Medium
6629-CZTTH,1,1,0.1895,0.2707,0.3906,Medium
3413-CSSTH,41,0,0.1895,0.2707,0.3906,Medium
5939-XAIXZ,19,0,0.1894,0.2706,0.3904,Medium
0463-ZSDNT,10,0,0.1892,0.2703,0.3901,Medium
2782-LFZVW,11,0,0.1886,0.2695,0.3891,Medium
5424-RLQLC,10,0,0.1885,0.2693,0.3887,Medium
4945-RVMTE,28,0,0.1885,0.2693,0.3888,Medium
0916-QOFDP,14,0,0.1884,0.2692,0.3886,Medium
3308-MHOOC,1,0,0.188,0.2687,0.3879,Medium
1724-IQWNM,1,0,0.1879,0.2686,0.3878,Medium
0221-WMXNQ,4,0,0.1878,0.2684,0.3876,Medium
1725-MIMXW,1,1,0.1878,0.2684,0.3876,Medium
6260-ONULR,1,0,0.1877,0.2683,0.3874,Medium
3688-FTHLT,16,0,0.1876,0.2682,0.3873,Medium
1641-RQDAY,32,0,0.1877,0.2682,0.3873,Medium
7964-VEXDG,21,0,0.1875,0.268,0.387,Medium
7874-ECPQJ,4,0,0.1874,0.2678,0.3868,Medium
3407-QGWLG,3,0,0.1874,0.2678,0.3868,Medium
1641-BYBTK,6,0,0.1873,0.2677,0.3866,Medium
5868-YTYKS,1,0,0.1872,0.2676,0.3865,Medium
3001-UNBTL,29,0,0.1871,0.2675,0.3864,Medium
9578-VRMNM,16,1,0.1871,0.2675,0.3864,Medium
6646-JPPHA,14,0,0.1871,0.2675,0.3864,Medium
5951-AOFIH,33,0,0.1869,0.2671,0.3859,Medium
6458-CYIDZ,5,0,0.1868,0.267,0.3857,Medium
8267-KFGYD,1,0,0.1867,0.2669,0.3855,Medium
4824-GUCBY,22,0,0.1866,0.2668,0.3854,Medium
0516-QREYC,24,0,0.1866,0.2667,0.3854,Medium
1271-SJBGZ,12,1,0.1865,0.2666,0.3852,Medium
6211-WHMYA,64,0,0.1864,0.2665,0.3851,Medium
2141-RRYGO,4,1,0.1864,0.2665,0.385,Medium
5533-NHFRF,7,0,0.1862,0.2663,0.3847,Medium
6769-DYBQN,46,1,0.186,0.266,0.3844,Medium
0106-GHRQR,16,0,0.1858,0.2657,0.384,Medium
6331-LWDTQ,10,1,0.1856,0.2655,0.3837,Medium
7296-PIXQY,14,0,0.1849,0.2645,0.3825,Medium
4629-NRXKX,2,1,0.1849,0.2645,0.3824,Medium
4830-FAXFM,19,0,0.1847,0.2642,0.3821,Medium
5119-NZPTV,2,0,0.1843,0.2637,0.3814,Medium
0523-VNGTF,52,0,0.1843,0.2637,0.3814,Medium
6705-LXORM,5,0,0.1844,0.2637,0.3814,Medium
4430-YHXGG,4,0,0.1839,0.2632,0.3807,Medium
9862-KJTYK,19,0,0.184,0.2632,0.3808,Medium
8263-JQAIK,2,1,0.1839,0.2631,0.3806,Medium
4625-EWPTF,8,1,0.1838,0.2629,0.3803,Medium
8167-GJLRN,3,0,0.1837,0.2629,0.3803,Medium
8676-OOQEJ,4,0,0.1837,0.2628,0.3802,Medium
8775-ERLNB,1,0,0.1835,0.2626,0.3798,Medium
5167-GBFRE,4,1,0.1835,0.2625,0.3798,Medium
9274-CNFMO,4,1,0.1834,0.2624,0.3796,Medium
1689-MRZQR,34,1,0.1833,0.2623,0.3796,Medium
0661-XEYAN,1,1,0.1831,0.2621,0.3792,Medium
1496-GGSUK,1,1,0.1832,0.2621,0.3793,Medium
2519-ERQOJ,33,0,0.1832,0.2621,0.3793,Medium
3797-VTIDR,1,1,0.183,0.2619,0.379,Medium
1448-PWKYE,1,1,0.183,0.2619,0.379,Medium
5729-KLZAR,4,1,0.1829,0.2617,0.3787,Medium
2955-BJZHG,17,1,0.1829,0.2617,0.3787,Medium
6877-LGWXO,18,1,0.1827,0.2614,0.3784,Medium
5561-NWEVX,2,1,0.1825,0.2613,0.3782,Medium
5590-YRFJT,20,1,0.1824,0.2611,0.3779,Medium
0578-SKVMF,22,1,0.1824,0.2611,0.3779,Medium
3806-DXQOM,4,1,0.1823,0.261,0.3777,Medium
6172-FECYY,49,1,0.1822,0.2608,0.3776,Medium
1024-GUALD,1,1,0.1822,0.2608,0.3776,Medium
7802-EFKNY,5,1,0.1821,0.2607,0.3774,Medium
3370-GQEAL,30,0,0.1821,0.2606,0.3773,Medium
7892-QVYKW,23,0,0.182,0.2606,0.3772,Medium
4815-GBTCD,4,0,0.182,0.2606,0.3772,Medium
1785-BPHTP,28,0,0.1821,0.2606,0.3773,Medium
8734-DKSTZ,10,0,0.182,0.2605,0.3771,Medium
6907-CQGPN,29,0,0.182,0.2605,0.3772,Medium
0178-SZBHO,47,0,0.1818,0.2602,0.3767,Medium
5498-TXHLF,34,1,0.1817,0.2601,0.3767,Medium
4310-KEDTB,26,0,0.1817,0.2601,0.3766,Medium
0378-NHQXU,17,1,0.1816,0.26,0.3764,Medium
2657-ALMWY,26,1,0.1815,0.2599,0.3763,Medium
3143-JQEGI,13,1,0.1816,0.2599,0.3764,Medium
3536-IQCTX,32,1,0.1815,0.2598,0.3762,Medium
3247-ZVOUO,10,1,0.1814,0.2597,0.3761,Medium
4501-VCPFK,26,0,0.1814,0.2597,0.3761,Medium
4307-KWMXE,10,0,0.1814,0.2597,0.3761,Medium
7636-OWBPG,12,0,0.1813,0.2596,0.3759,Medium
2504-DSHIH,23,0,0.1812,0.2595,0.3758,Medium
4439-YRNVD,10,0,0.1812,0.2595,0.3758,Medium
7928-VJYAB,11,0,0.1812,0.2594,0.3757,Medium
5868-CZJDR,1,1,0.181,0.2591,0.3753,Medium
0924-BJCRC,60,0,0.1808,0.2589,0.375,Medium
1891-UAWWU,20,1,0.1805,0.2586,0.3746,Medium
8623-ULFNQ,26,0,0.1804,0.2584,0.3743,Medium
6537-QLGEX,16,0,0.1802,0.2581,0.374,Medium
3644-QXEHN,13,0,0.1802,0.2581,0.374,Medium
9426-SXNHE,2,0,0.1797,0.2575,0.3731,Medium
5863-OOKCL,10,0,0.1797,0.2574,0.373,Medium
3806-YAZOV,3,0,0.1797,0.2574,0.3731,Medium
9975-SKRNR,1,0,0.1796,0.2573,0.3729,Medium
7590-VHVEG,1,0,0.1796,0.2573,0.3728,Medium
0880-TKATG,4,1,0.1796,0.2573,0.3729,Medium
7968-QUXNS,6,0,0.1796,0.2573,0.3729,Medium
1015-OWJKI,1,0,0.1795,0.2572,0.3727,Medium
7234-KMNRQ,4,0,0.1796,0.2572,0.3728,Medium
5222-JCXZT,4,0,0.1796,0.2572,0.3728,Medium
9467-ROOLM,25,0,0.1795,0.2572,0.3727,Medium
1991-VOPLL,9,0,0.1795,0.2572,0.3727,Medium
9441-QHEVC,1,0,0.1795,0.2571,0.3727,Medium
7302-ZHMHP,1,0,0.1795,0.2571,0.3726,Medium
6569-KTMDU,1,0,0.1795,0.2571,0.3727,Medium
6979-TNDEU,8,0,0.1794,0.257,0.3725,Medium
6082-GLJIX,18,0,0.1794,0.257,0.3725,Medium
5186-PEIZU,35,0,0.1794,0.257,0.3725,Medium
1663-MHLHE,1,0,0.1794,0.257,0.3725,Medium
2320-YKQBO,7,0,0.1793,0.2569,0.3724,Medium
7926-IJOOU,1,0,0.1793,0.2569,0.3724,Medium
0366-NQSHS,2,0,0.1793,0.2569,0.3723,Medium
0396-HUJBP,2,0,0.1793,0.2569,0.3724,Medium
9142-XMYJH,29,0,0.1793,0.2569,0.3723,Medium
2220-IAHLS,1,0,0.1793,0.2568,0.3723,Medium
2882-DDZPG,12,0,0.1792,0.2568,0.3722,Medium
8410-BGQXN,4,0,0.1793,0.2568,0.3723,Medium
4770-QAZXN,13,0,0.1792,0.2568,0.3722,Medium
5766-ZJYBB,1,1,0.1793,0.2568,0.3723,Medium
2308-STERM,2,0,0.1793,0.2568,0.3723,Medium
8393-JMVMB,1,0,0.1792,0.2568,0.3722,Medium
3750-RNQKR,12,0,0.1792,0.2568,0.3722,Medium
2243-FNMMI,20,0,0.1793,0.2568,0.3723,Medium
2223-KAGMX,15,1,0.1793,0.2568,0.3723,Medium
9101-NTIXF,2,0,0.1793,0.2568,0.3723,Medium
1905-OEILC,1,0,0.1792,0.2567,0.3722,Medium
8605-ITULD,1,0,0.1792,0.2567,0.3721,Medium
1051-GEJLJ,2,0,0.1792,0.2567,0.3722,Medium
0883-EIBTI,2,1,0.1792,0.2567,0.3722,Medium
4128-ETESU,47,0,0.1792,0.2567,0.3721,Medium
2576-HXMPA,1,0,0.1792,0.2567,0.3721,Medium
7601-WFVZV,1,0,0.1792,0.2567,0.3721,Medium
1029-QFBEN,1,1,0.1792,0.2567,0.3721,Medium
7727-SHVZV,9,0,0.1792,0.2567,0.3722,Medium
2866-IKBTM,1,0,0.1792,0.2567,0.3721,Medium
7551-JOHTI,1,1,0.1792,0.2567,0.3722,Medium
3785-NRHYR,1,0,0.1791,0.2566,0.372,Medium
4881-GQJTW,14,0,0.1791,0.2566,0.372,Medium
0970-QXPXW,1,0,0.1791,0.2566,0.372,Medium
6040-CGACY,15,0,0.1791,0.2566,0.372,Medium
0654-HMSHN,21,1,0.1791,0.2566,0.372,Medium
1057-FOGLZ,18,0,0.1791,0.2566,0.372,Medium
8329-IBCTI,1,1,0.1791,0.2566,0.372,Medium
1194-SPVSP,1,0,0.1791,0.2566,0.372,Medium
7721-DVEKZ,1,0,0.1791,0.2566,0.372,Medium
6141-OOXUQ,1,1,0.1791,0.2566,0.372,Medium
8573-CGOCC,16,0,0.179,0.2565,0.3718,Medium
3930-ZGWVE,1,0,0.179,0.2565,0.3718,Medium
6615-ZGEDR,1,1,0.1791,0.2565,0.3719,Medium
8138-EALND,15,0,0.179,0.2565,0.3718,Medium
3936-QQFLL,2,0,0.179,0.2565,0.3718,Medium
5396-IZEPB,9,0,0.1791,0.2565,0.3719,Medium
9970-QBCDA,6,0,0.1791,0.2565,0.3719,Medium
2428-ZMCTB,10,0,0.179,0.2565,0.3718,Medium
6124-ACRHJ,1,0,0.179,0.2565,0.3718,Medium
5577-OTWWW,15,1,0.179,0.2565,0.3718,Medium
7239-HZZCX,1,1,0.179,0.2565,0.3718,Medium
3768-NLUBH,57,1,0.1791,0.2565,0.3719,Medium
3717-OFRTN,1,0,0.179,0.2565,0.3718,Medium
4558-CGYCZ,4,0,0.179,0.2565,0.3718,Medium
3824-RHKVR,17,0,0.1791,0.2565,0.3719,Medium
1563-IWQEX,12,0,0.1791,0.2565,0.3719,Medium
3374-PZLXD,34,0,0.1791,0.2565,0.3719,Medium
8562-GHPPI,1,0,0.179,0.2564,0.3718,Medium
8150-QUDFX,2,0,0.179,0.2564,0.3717,Medium
0030-FNXPP,3,0,0.179,0.2564,0.3717,Medium
7878-RTCZG,1,0,0.1789,0.2564,0.3716,Medium
6776-TLWOI,3,1,0.179,0.2564,0.3717,Medium
2654-VBVPB,1,0,0.1789,0.2564,0.3716,Medium
1135-LMECX,1,0,0.179,0.2564,0.3717,Medium
7881-EVUAD,2,1,0.1789,0.2564,0.3717,Medium
9967-ATRFS,19,0,0.1789,0.2564,0.3716,Medium
0137-UDEUO,3,1,0.179,0.2564,0.3717,Medium
0347-UBKUZ,15,0,0.1789,0.2564,0.3716,Medium
4140-WJAWW,5,1,0.179,0.2564,0.3717,Medium
4892-VLANZ,1,1,0.179,0.2564,0.3718,Medium
1261-FWTTE,23,0,0.1789,0.2564,0.3716,Medium
6654-QGBZZ,1,0,0.1789,0.2564,0.3716,Medium
3043-SUDUA,32,0,0.1789,0.2564,0.3716,Medium
3061-BCKYI,14,0,0.1789,0.2564,0.3716,Medium
3900-AQPHZ,1,1,0.1789,0.2564,0.3716,Medium
0310-VQXAM,9,0,0.179,0.2564,0.3717,Medium
7698-YFGEZ,1,0,0.1789,0.2563,0.3715,Medium
7047-YXDMZ,21,0,0.1789,0.2563,0.3715,Medium
1009-IRMNA,7,1,0.1789,0.2563,0.3715,Medium
0178-CIIKR,3,0,0.1789,0.2563,0.3716,Medium
6286-SUUWT,1,0,0.1789,0.2563,0.3716,Medium
1796-JANOW,2,0,0.1789,0.2563,0.3716,Medium
6377-KSLXC,5,0,0.1789,0.2563,0.3716,Medium
9700-ZCLOT,2,0,0.1789,0.2563,0.3715,Medium
3363-EWLGO,5,0,0.1789,0.2563,0.3716,Medium
6734-CKRSM,3,0,0.1789,0.2563,0.3715,Medium
0380-ZCSBI,10,0,0.1789,0.2563,0.3715,Medium
6972-SNKKW,6,0,0.1789,0.2563,0.3715,Medium
4079-ULGFR,16,0,0.1789,0.2563,0.3715,Medium
2542-HYGIQ,1,0,0.1789,0.2563,0.3716,Medium
4877-EVATK,1,1,0.1789,0.2563,0.3715,Medium
1383-EZRWL,7,1,0.1788,0.2562,0.3715,Medium
1349-WXNGG,1,1,0.1788,0.2562,0.3715,Medium
5919-VCZYM,2,0,0.1788,0.2562,0.3715,Medium
9367-TCUYN,12,0,0.1788,0.2562,0.3714,Medium
0188-GWFLE,2,0,0.1788,0.2562,0.3715,Medium
8006-PYCSW,2,0,0.1788,0.2562,0.3714,Medium
3148-BLQJT,1,1,0.1788,0.2562,0.3714,Medium
1336-EZFZY,4,0,0.1788,0.2562,0.3715,Medium
8749-CLJXC,1,0,0.1788,0.2562,0.3715,Medium
2159-TURXX,5,0,0.1788,0.2562,0.3715,Medium
3030-ZKIWL,1,0,0.1788,0.2562,0.3715,Medium
7542-CYDDM,18,0,0.1788,0.2562,0.3715,Medium
7531-GQHME,12,0,0.1788,0.2562,0.3715,Medium
7096-UCLNH,1,0,0.1788,0.2562,0.3715,Medium
1066-JKSGK,1,1,0.1787,0.2561,0.3713,Medium
1934-SJVJK,1,1,0.1787,0.2561,0.3713,Medium
3247-MHJKM,1,0,0.1787,0.2561,0.3713,Medium
3977-QCRSL,5,0,0.1787,0.2561,0.3713,Medium
5850-BDWCY,6,0,0.1787,0.2561,0.3713,Medium
8974-OVACP,1,0,0.1787,0.2561,0.3713,Medium
2791-SFVEW,9,0,0.1787,0.2561,0.3713,Medium
7787-BNTZM,6,0,0.1787,0.2561,0.3713,Medium
7310-EGVHZ,1,0,0.1787,0.2561,0.3713,Medium
4397-FRLTA,4,0,0.1787,0.2561,0.3713,Medium
8048-DSDFQ,1,0,0.1787,0.2561,0.3713,Medium
4786-UKSNZ,1,1,0.1787,0.2561,0.3713,Medium
6380-ARCEH,1,0,0.1787,0.2561,0.3713,Medium
5067-DGXLL,2,0,0.1787,0.256,0.3712,Medium
2439-QKJUL,5,0,0.1787,0.256,0.3712,Medium
2371-JUNGC,11,0,0.1787,0.256,0.3712,Medium
6838-HVLXG,12,0,0.1786,0.256,0.3711,Medium
4083-EUGRJ,9,1,0.1787,0.256,0.3712,Medium
9122-UMROB,1,0,0.1786,0.256,0.3711,Medium
3090-QFUVD,1,0,0.1786,0.256,0.3711,Medium
9256-JTBNZ,11,0,0.1786,0.256,0.3711,Medium
6278-FEPBZ,9,0,0.1787,0.256,0.3712,Medium
2342-CKIAO,2,0,0.1786,0.256,0.3711,Medium
4488-PSYCG,16,1,0.1787,0.256,0.3712,Medium
8203-XJZRC,1,0,0.1787,0.256,0.3712,Medium
4211-MMAZN,1,1,0.1787,0.256,0.3712,Medium
2676-ISHSF,1,0,0.1786,0.256,0.3711,Medium
3590-TCXTB,1,0,0.1786,0.2559,0.3711,Medium
3727-JEZTU,1,0,0.1786,0.2559,0.371,Medium
4568-TTZRT,9,0,0.1786,0.2559,0.371,Medium
4195-SMMNX,2,1,0.1786,0.2559,0.3711,Medium
9818-XQCUV,2,0,0.1786,0.2559,0.3711,Medium
5687-DKDTV,4,1,0.1786,0.2559,0.3711,Medium
6671-NGWON,7,0,0.1786,0.2559,0.3711,Medium
1539-LNKHM,12,0,0.1786,0.2559,0.371,Medium
6621-YOBKI,5,0,0.1786,0.2559,0.3711,Medium
9860-LISIZ,34,0,0.1786,0.2559,0.3711,Medium
1963-VAUKV,1,1,0.1786,0.2559,0.371,Medium
9932-WBWIK,11,0,0.1786,0.2559,0.3711,Medium
2592-YKDIF,1,0,0.1786,0.2559,0.3711,Medium
9770-LXDBK,3,0,0.1786,0.2559,0.371,Medium
6579-JPICP,1,0,0.1786,0.2559,0.371,Medium
5562-YJQGT,2,0,0.1786,0.2559,0.3711,Medium
4745-LSPLO,1,1,0.1785,0.2558,0.3709,Medium
8942-DBMHZ,12,0,0.1785,0.2558,0.371,Medium
1866-ZSLJM,21,0,0.1785,0.2558,0.3709,Medium
0673-IGUQO,1,0,0.1785,0.2558,0.371,Medium
2668-TZSPS,1,0,0.1785,0.2558,0.371,Medium
2002-MZHWP,1,1,0.1785,0.2558,0.3709,Medium
9753-OYLBX,1,0,0.1785,0.2558,0.3709,Medium
9618-LFJRU,4,0,0.1785,0.2558,0.371,Medium
3976-NLDEZ,1,0,0.1784,0.2557,0.3708,Medium
5049-GLYVG,1,1,0.1784,0.2557,0.3708,Medium
3530-CRZSB,7,0,0.1784,0.2557,0.3707,Medium
2839-RFSQE,2,1,0.1784,0.2557,0.3707,Medium
3675-EQOZA,5,0,0.1784,0.2557,0.3707,Medium
7407-SUJIZ,25,0,0.1784,0.2557,0.3708,Medium
6490-FGZAT,6,0,0.1784,0.2557,0.3707,Medium
1925-GMVBW,5,0,0.1785,0.2557,0.3708,Medium
9708-KFDBY,1,0,0.1785,0.2557,0.3708,Medium
6394-HHHZM,3,0,0.1784,0.2556,0.3707,Medium
2928-HLDBA,6,0,0.1784,0.2556,0.3707,Medium
9367-OIUXP,4,0,0.1784,0.2556,0.3707,Medium
9046-DQMTP,35,0,0.1783,0.2556,0.3706,Medium
0750-EKNGL,7,0,0.1783,0.2556,0.3706,Medium
2700-LUEVA,1,0,0.1783,0.2556,0.3706,Medium
0816-TSPHQ,2,0,0.1783,0.2556,0.3706,Medium
4013-GUXND,1,0,0.1783,0.2555,0.3705,Medium
7243-LCGGZ,1,0,0.1782,0.2554,0.3704,Medium
5624-BQSSA,1,1,0.1782,0.2554,0.3704,Medium
9986-BONCE,4,1,0.1782,0.2554,0.3704,Medium
9313-QOLTZ,26,0,0.1782,0.2554,0.3704,Medium
6137-MFAJN,48,0,0.1782,0.2554,0.3704,Medium
0426-TIRNE,1,1,0.1782,0.2554,0.3704,Medium
7434-SHXLS,1,1,0.1782,0.2554,0.3704,Medium
6728-WYQBC,1,0,0.1782,0.2554,0.3704,Medium
0278-YXOOG,5,1,0.1781,0.2553,0.3702,Medium
8756-RDDLT,68,0,0.1781,0.2553,0.3702,Medium
2111-DWYHN,1,0,0.1781,0.2552,0.3702,Medium
8246-SHFGA,17,0,0.1781,0.2552,0.3702,Medium
7377-DMMRI,2,1,0.1773,0.2541,0.3687,Medium
2485-ITVKB,2,1,0.1773,0.2541,0.3687,Medium
7384-GHBPI,3,1,0.1773,0.2541,0.3687,Medium
0786-VSSUD,16,1,0.1772,0.2541,0.3686,Medium
8785-EPNCG,11,1,0.1768,0.2535,0.3679,Medium
0311-QYWSS,6,0,0.1768,0.2535,0.3678,Medium
5780-INQIK,8,0,0.1768,0.2535,0.3678,Medium
5445-GLVOT,22,0,0.1767,0.2534,0.3677,Medium
0587-DMGBH,8,1,0.1767,0.2533,0.3676,Medium
6258-NGCNG,7,0,0.1766,0.2532,0.3675,Medium
2810-FTLEM,16,1,0.1766,0.2532,0.3675,Medium
9828-QHFBK,24,0,0.1763,0.2528,0.367,Medium
6180-YBIQI,5,0,0.1762,0.2526,0.3666,Medium
1777-JYQPJ,2,0,0.1762,0.2526,0.3666,Medium
3439-GVUSX,1,0,0.1761,0.2525,0.3665,Medium
9895-VFOXH,1,0,0.1761,0.2525,0.3665,Medium
9277-JOOMO,3,0,0.176,0.2524,0.3663,Medium
9546-KDTRB,19,0,0.1759,0.2523,0.3662,Medium
2468-SJFLM,1,0,0.1759,0.2522,0.3662,Medium
1140-UKVZG,17,0,0.1759,0.2522,0.3661,Medium
8713-IGZSO,2,0,0.1758,0.2522,0.3661,Medium
6366-ZGQGL,1,1,0.1759,0.2522,0.3661,Medium
5839-SUYVZ,16,0,0.1758,0.2522,0.3661,Medium
5087-SUURX,18,1,0.1758,0.2521,0.366,Medium
6344-SFJVH,20,0,0.1758,0.2521,0.366,Medium
4987-GQWPO,17,0,0.1757,0.252,0.3658,Medium
1329-VHWNP,7,0,0.1757,0.252,0.3659,Medium
4819-HJPIW,18,0,0.1757,0.2519,0.3658,Medium
3255-GRXMG,18,0,0.1756,0.2519,0.3657,Medium
6135-OZQVA,7,0,0.1757,0.2519,0.3658,Medium
8746-OQQRW,4,0,0.1756,0.2519,0.3657,Medium
6034-YMTOB,5,0,0.1756,0.2519,0.3657,Medium
7129-ACFOG,5,0,0.1756,0.2519,0.3657,Medium
2209-XADXF,1,0,0.1756,0.2519,0.3657,Medium
3164-YAXFY,57,0,0.1756,0.2519,0.3657,Medium
8260-NGFNY,1,1,0.1757,0.2519,0.3657,Medium
3583-KRKMD,18,0,0.1756,0.2518,0.3656,Medium
6158-HDPXZ,1,0,0.1756,0.2518,0.3656,Medium
1814-DKOLC,5,0,0.1755,0.2517,0.3655,Medium
3604-WLABM,10,0,0.1755,0.2517,0.3654,Medium
2433-KMEAS,22,1,0.1755,0.2516,0.3654,Medium
3658-KIBGF,1,1,0.1753,0.2515,0.3652,Medium
6288-LBEAR,23,0,0.175,0.251,0.3645,Medium
4482-FTFFX,5,0,0.175,0.251,0.3645,Medium
6127-IYJOZ,1,0,0.175,0.251,0.3645,Medium
2694-CIUMO,12,0,0.1749,0.2509,0.3644,Medium
