customer_id,anomaly_score,is_anomaly,churn_real
4707-YNOQA,0.2259,0,0
9432-RUVSL,0.2259,0,0
6035-RIIOM,0.2258,0,0
9170-GYZJC,0.2258,0,1
5087-SUURX,0.2257,0,1
2533-TIBIX,0.2257,0,0
3162-ZJZFU,0.2257,0,0
9441-QHEVC,0.2256,0,0
6569-KTMDU,0.2256,0,0
6121-VZNQB,0.2256,0,1
0058-EVZWM,0.2256,0,0
0365-BZUWY,0.2256,0,0
0531-XBKMM,0.2256,0,0
4779-ZGICK,0.2256,0,0
8070-AAWZP,0.2255,0,0
8676-OOQEJ,0.2254,0,0
4910-AQFFX,0.2253,0,1
3391-JSQEW,0.2253,0,0
9359-JANWS,0.2252,0,0
1265-ZFOSD,0.2251,0,0
9953-ZMKSM,0.225,0,0
1335-HQMKX,0.2249,0,0
8681-ICONS,0.2248,0,0
9381-NDKME,0.2248,0,1
1200-TUZHR,0.2247,0,0
2519-ERQOJ,0.2246,0,0
4445-ZJNMU,0.2246,0,0
2959-EEXWB,0.2246,0,0
5996-EBTKM,0.2245,0,0
5380-WJKOV,0.2245,0,1
1907-YLNYW,0.2245,0,0
9253-QXKBE,0.2243,0,1
4612-SSVHJ,0.2243,0,0
0723-FDLAY,0.2242,0,0
8034-RYTVV,0.2242,0,0
2017-CCBLH,0.2242,0,0
5619-PTMIK,0.2242,0,0
7163-OCEQI,0.2242,0,0
5325-UWTWJ,0.2241,0,0
4377-VDHYI,0.2241,0,0
3927-NLNRY,0.2239,0,1
0019-EFAEP,0.2239,0,0
7764-BDPEE,0.2238,0,0
2263-SFSQZ,0.2238,0,0
3148-AOIQT,0.2238,0,0
5482-VXSXJ,0.2237,0,0
1833-TCXKK,0.2237,0,0
9795-NREXC,0.2237,0,0
1502-XFCVR,0.2237,0,1
8050-XGRVL,0.2235,0,0
8734-DKSTZ,0.2234,0,0
0577-WHMEV,0.2234,0,0
7402-PWYJJ,0.2234,0,0
7753-USQYQ,0.2234,0,0
2481-SBOYW,0.2234,0,0
0030-FNXPP,0.2233,0,0
6693-FRIRW,0.2233,0,0
1744-JHKYS,0.2232,0,0
2082-OJVTK,0.2231,0,1
2097-YVPKN,0.2231,0,0
9795-SHUHB,0.223,0,0
1260-TTRXI,0.223,0,1
8336-TAVKX,0.223,0,0
3173-WSSUE,0.2229,0,0
6210-KBBPI,0.2229,0,1
8967-SZQAS,0.2229,0,0
7302-ZHMHP,0.2228,0,0
5599-HVLTW,0.2228,0,0
7055-VKGDA,0.2227,0,1
7516-GMHUV,0.2227,0,0
8328-SKJNO,0.2227,0,0
9281-PKKZE,0.2225,0,0
0661-KQHNK,0.2225,0,0
4644-OBGFZ,0.2224,0,0
6851-WEFYX,0.2223,0,0
2984-MIIZL,0.2223,0,1
6974-DAFLI,0.2221,0,0
1213-NGCUN,0.2221,0,1
4355-CVPVS,0.222,0,0
3780-DDGSE,0.222,0,0
8947-YRTDV,0.2219,0,0
7797-EJMDP,0.2219,0,0
9385-NXKDA,0.2219,0,0
6743-HHQPF,0.2219,0,0
6217-KDYWC,0.2219,0,0
9170-CCKOU,0.2218,0,1
8042-RNLKO,0.2218,0,0
3229-USWAR,0.2218,0,0
1710-RCXUS,0.2218,0,0
5498-TXHLF,0.2217,0,1
5696-EXCYS,0.2217,0,0
8469-SNFFH,0.2216,0,0
9029-FEGVJ,0.2216,0,0
4818-QIUFN,0.2216,0,1
2896-TBNBE,0.2215,0,0
9585-KKMFD,0.2215,0,0
7629-WFGLW,0.2214,0,0
8650-RHRKE,0.2213,0,1
8651-ENBZX,0.2212,0,1
0707-HOVVN,0.2212,0,0
8640-SDGKB,0.2211,0,1
3007-FDPEA,0.2211,0,0
4791-QRGMF,0.2209,0,1
0885-HMGPY,0.2207,0,0
9972-VAFJJ,0.2206,0,0
6847-KJLTS,0.2206,0,0
8464-EETCQ,0.2205,0,0
8999-BOHSE,0.2204,0,1
9715-WZCLW,0.2204,0,0
5370-IIVVL,0.2203,0,0
1796-JANOW,0.2203,0,0
5684-FJVYR,0.2203,0,0
7691-KGKGP,0.2202,0,0
1918-ZBFQJ,0.2202,0,1
4877-TSOFF,0.2201,0,0
1254-IZEYF,0.2201,0,1
4002-BQWPQ,0.2201,0,0
8597-CTXVJ,0.22,0,0
7338-ERIVA,0.22,0,0
6986-IJDHX,0.2199,0,1
4919-IKATY,0.2199,0,1
7363-QTBIW,0.2199,0,0
5032-USPKF,0.2199,0,0
9397-TZSHA,0.2198,0,0
4310-KEDTB,0.2197,0,0
3254-YRILK,0.2195,0,1
9774-NRNAU,0.2195,0,0
1112-CUNAO,0.2194,0,1
3196-NVXLZ,0.2194,0,0
6892-BOGQE,0.2194,0,0
5676-CFLYY,0.2192,0,0
5748-RNCJT,0.2192,0,1
7139-JZFVG,0.219,0,0
1324-NLTJE,0.219,0,1
8443-WVPSS,0.219,0,1
0537-QYZZN,0.2189,0,0
8879-ZKJOF,0.2188,0,0
0909-SELIE,0.2188,0,0
5176-OLSKT,0.2187,0,0
9167-APMXZ,0.2187,0,0
4298-OYIFC,0.2187,0,0
2545-LXYVJ,0.2187,0,0
6784-XYJAE,0.2185,0,0
0780-XNZFN,0.2185,0,0
1337-BOZWO,0.2184,0,0
8400-WZICQ,0.2184,0,0
4632-XJMEX,0.2184,0,0
5206-XZZQI,0.2184,0,0
8782-LKFPK,0.2184,0,0
8800-JOOCF,0.2183,0,0
9992-RRAMN,0.2183,0,1
7670-ZBPOQ,0.2182,0,0
5970-GHJAW,0.2182,0,0
5346-BZCHP,0.2181,0,0
6112-KTHFQ,0.2181,0,0
4782-OSFXZ,0.2181,0,0
4024-CSNBY,0.2181,0,0
4139-SUGLD,0.218,0,1
6326-MTTXK,0.218,0,1
6804-GDMOI,0.2178,0,1
4626-GYCZP,0.2178,0,1
0867-MKZVY,0.2178,0,1
0277-BKSQP,0.2178,0,0
9470-YFUYI,0.2177,0,0
0928-JMXNP,0.2177,0,0
1087-UDSIH,0.2177,0,1
1784-EZDKJ,0.2176,0,0
0100-DUVFC,0.2175,0,0
5546-BYZSM,0.2174,0,0
0742-MOABM,0.2174,0,1
0963-ZBDRN,0.2173,0,1
9253-VIFJQ,0.2173,0,0
8205-VSLRB,0.2172,0,0
8182-BJDSI,0.2171,0,1
5614-DNZCE,0.217,0,0
7176-WIONM,0.217,0,0
9040-KZVWO,0.2169,0,0
9231-ZJYAM,0.2167,0,1
8868-GAGIO,0.2167,0,0
1343-EHPYB,0.2164,0,1
2321-OMBXY,0.2161,0,1
3410-YOQBQ,0.2161,0,0
0678-RLHVP,0.216,0,0
7838-LAZFO,0.2159,0,0
4010-YLMVT,0.2159,0,0
3387-VATUS,0.2158,0,1
9639-BUJXT,0.2155,0,0
1658-BYGOY,0.2155,0,1
6394-MFYNG,0.2153,0,1
3413-CSSTH,0.2152,0,0
1785-BPHTP,0.2151,0,0
3635-JBPSG,0.2151,0,0
3635-QQRQD,0.2151,0,0
8807-ARQET,0.215,0,0
0496-AHOOK,0.215,0,0
2533-QVMSK,0.2149,0,1
6907-CQGPN,0.2149,0,0
6108-OQZDQ,0.2149,0,1
8645-KOMJQ,0.2148,0,0
3308-MHOOC,0.2148,0,0
2330-PQGDQ,0.2148,0,0
5590-ZSKRV,0.2148,0,0
3373-YZZYM,0.2148,0,0
1663-MHLHE,0.2148,0,0
1098-TDVUQ,0.2148,0,0
5510-BOIUJ,0.2148,0,1
9374-YOLBJ,0.2148,0,0
4232-JGKIY,0.2148,0,0
5628-FCGYG,0.2148,0,0
5897-ZYEKH,0.2148,0,0
5301-GAUUY,0.2147,0,1
0733-VUNUW,0.2145,0,1
7156-MXBJE,0.2145,0,0
6484-LATFU,0.2141,0,0
6257-DTAYD,0.2141,0,0
0634-SZPQA,0.2137,0,1
2325-ZUSFD,0.2137,0,1
1265-HVPZB,0.2137,0,0
8570-KLJYJ,0.2136,0,0
4903-CNOZC,0.2136,0,0
1177-XZBJL,0.2135,0,0
3338-CVVEH,0.2135,0,0
9102-IAYHT,0.2135,0,1
0657-DOGUM,0.2135,0,0
1379-FRVEB,0.2135,0,0
1010-DIAUQ,0.2135,0,1
3957-SQXML,0.2133,0,0
6726-WEXXK,0.2133,0,0
1271-SJBGZ,0.2132,0,1
1465-WCZVT,0.2132,0,0
8661-BOYNW,0.2132,0,0
5197-LQXXH,0.2131,0,0
8807-OPMBM,0.2129,0,0
9360-OMDZZ,0.2128,0,0
4915-BFSXL,0.2128,0,0
2400-FEQME,0.2127,0,0
2626-VEEWG,0.2127,0,0
9548-ZMVTX,0.2127,0,0
3588-WSTTJ,0.2127,0,0
0305-SQECB,0.2125,0,0
4475-NVTLU,0.2124,0,0
3211-AAPKX,0.2123,0,0
9512-UIBFX,0.2123,0,1
4667-OHGKG,0.2123,0,1
7926-IJOOU,0.2123,0,0
8221-HVAYI,0.2123,0,0
9586-JGQKH,0.2123,0,0
3996-ZNWYK,0.2123,0,0
1636-NTNCO,0.2123,0,0
8792-AOROI,0.2123,0,0
0761-AETCS,0.2123,0,1
4947-DSMXK,0.2123,0,0
1724-IQWNM,0.2123,0,0
0356-OBMAC,0.2123,0,0
1937-OTUKY,0.2122,0,0
6726-NNFWD,0.2122,0,0
7544-ZVIKX,0.2122,0,0
1449-XQEMT,0.2121,0,1
4488-KQFDT,0.2121,0,0
3904-UKFRE,0.2121,0,0
8118-LSUEL,0.2121,0,1
5003-XZWWO,0.212,0,0
7503-EPSZW,0.212,0,0
3144-KMTWZ,0.212,0,0
0931-MHTEM,0.2119,0,0
0909-SDHNU,0.2119,0,0
2528-HFYZX,0.2118,0,1
5073-RZGBK,0.2118,0,0
0458-HEUZG,0.2117,0,0
7271-AJDTL,0.2117,0,0
4332-MUOEZ,0.2116,0,0
1137-DGOWI,0.2115,0,0
4176-RELJR,0.2114,0,0
9447-YPTBX,0.2113,0,0
8168-UQWWF,0.2111,0,1
6741-QRLUP,0.211,0,0
2971-SGAFL,0.211,0,0
7240-FQLHE,0.211,0,1
0962-CQPWQ,0.2109,0,0
9786-YWNHU,0.2109,0,0
2725-IWWBA,0.2109,0,0
2607-DHDAK,0.2108,0,0
7779-ORAEL,0.2107,0,0
6134-KWTBV,0.2107,0,0
7765-LWVVH,0.2106,0,0
5382-TEMLV,0.2105,0,0
7996-MHXLW,0.2105,0,0
0983-TATYJ,0.2105,0,0
0464-WJTKO,0.2104,0,0
7641-EUYET,0.2104,0,1
4706-AXVKM,0.2102,0,1
7520-HQWJU,0.2102,0,0
0404-AHASP,0.2101,0,0
8232-UTFOZ,0.2101,0,0
0036-IHMOT,0.21,0,0
2519-LBNQL,0.2099,0,0
2995-UPRYS,0.2099,0,1
4418-LZMSV,0.2099,0,0
8705-DWKTI,0.2098,0,0
7318-EIVKO,0.2098,0,0
9513-DXHDA,0.2098,0,0
5756-OZRIO,0.2098,0,0
2718-YSKCS,0.2097,0,0
7471-MQPOS,0.2096,0,0
5729-KLZAR,0.2095,0,1
5766-ZJYBB,0.2095,0,1
9629-NHXFW,0.2095,0,0
3748-FVMZZ,0.2095,0,0
2220-IAHLS,0.2095,0,0
2573-GYRUU,0.2095,0,0
7298-IZWLY,0.2095,0,0
6516-NKQBO,0.2095,0,0
9601-BRXPO,0.2094,0,1
6899-PPEEA,0.2094,0,1
6950-TWMYB,0.2094,0,0
2642-DTVCO,0.2093,0,1
1309-BXVOQ,0.2093,0,1
6479-SZPLM,0.2093,0,0
6050-FFXES,0.2092,0,0
6614-YWYSC,0.2091,0,0
2582-FFFZR,0.2091,0,0
3565-UNOCC,0.2091,0,1
5993-JSUWV,0.209,0,0
3834-XUIFC,0.209,0,1
6341-JVQGF,0.2088,0,0
4078-SAYYN,0.2088,0,1
7033-CLAMM,0.2088,0,0
5702-KVQRD,0.2088,0,0
0052-YNYOT,0.2088,0,0
2141-RRYGO,0.2087,0,1
2429-AYKKO,0.2087,0,0
8242-SOQUO,0.2086,0,0
8988-ECPJR,0.2086,0,1
7463-IFMQU,0.2085,0,0
2581-VKIRT,0.2085,0,0
2126-GSEGL,0.2085,0,0
6370-ZVHDV,0.2084,0,0
7850-VWJUU,0.2084,0,0
7395-IGJOS,0.2084,0,1
9667-EQRXU,0.2084,0,1
0383-CLDDA,0.2083,0,0
0562-FGDCR,0.2083,0,0
6681-ZSEXG,0.2082,0,0
6339-DKLMK,0.2081,0,0
6439-PKTRR,0.208,0,0
1032-MAELW,0.208,0,0
5474-LAMUQ,0.208,0,0
9705-IOVQQ,0.2079,0,0
6339-RZCBJ,0.2079,0,0
2834-SPCJV,0.2079,0,1
3466-BYAVD,0.2078,0,0
8722-PRFDV,0.2078,0,0
8250-ZNGGW,0.2078,0,0
0621-CXBKL,0.2078,0,0
4987-GQWPO,0.2078,0,0
1136-XGEQU,0.2077,0,0
4472-VESGY,0.2077,0,0
1241-EZFMJ,0.2077,0,0
0623-IIHUG,0.2077,0,1
8212-CRQXP,0.2077,0,0
6242-SGYTS,0.2077,0,0
0396-YCHWO,0.2076,0,0
8123-QBNAZ,0.2076,0,0
2661-GKBTK,0.2074,0,0
6016-NXBNJ,0.2074,0,0
1439-LCGVL,0.2074,0,0
9824-QCJPK,0.2074,0,0
2040-OBMLJ,0.2073,0,0
7831-QGOXH,0.2073,0,1
6713-OKOMC,0.2071,0,0
2770-NSVDG,0.2071,0,0
5626-MGTUK,0.207,0,0
5641-DMBFJ,0.207,0,0
9323-HGFWY,0.2069,0,0
0506-LVNGN,0.2068,0,1
9347-AERRL,0.2067,0,0
4510-PYUSH,0.2067,0,1
4751-ERMAN,0.2066,0,0
8390-FESFV,0.2065,0,0
3967-VQOGC,0.2065,0,0
9194-GFVOI,0.2064,0,0
7394-FKDNK,0.2064,0,1
7103-IPXPJ,0.2064,0,0
1228-FZFRV,0.2064,0,1
4583-PARNH,0.2063,0,0
5893-PYOLZ,0.2062,0,0
0256-LTHVJ,0.2061,0,1
4853-RULSV,0.2061,0,1
0268-QKIWO,0.206,0,1
0704-VCUMB,0.2059,0,0
6933-FHBZC,0.2059,0,0
4660-IRIBM,0.2058,0,0
9479-HYNYL,0.2058,0,0
0621-JFHOL,0.2057,0,0
3249-ZPQRG,0.2057,0,1
8234-GSZYK,0.2057,0,0
3247-ZVOUO,0.2056,0,1
7175-NTIXE,0.2055,0,0
5148-ORICT,0.2053,0,0
5939-SXWHM,0.2052,0,0
5624-BQSSA,0.2052,0,1
6728-WYQBC,0.2052,0,0
2111-DWYHN,0.2051,0,0
3143-JQEGI,0.2051,0,1
0436-TWFFZ,0.205,0,0
8788-DOXSU,0.2049,0,0
1360-RCYRT,0.2049,0,0
8347-GDTMP,0.2048,0,0
5357-TZHPP,0.2048,0,1
6510-UPNKS,0.2048,0,0
8949-JTMAY,0.2048,0,1
1052-QJIBV,0.2047,0,0
5876-QMYLD,0.2047,0,0
7421-ZLUPA,0.2047,0,0
8659-IOOPU,0.2047,0,0
6388-TABGU,0.2047,0,0
6661-HBGWL,0.2047,0,1
4654-ULTTN,0.2047,0,0
1991-VOPLL,0.2046,0,0
0831-JNISG,0.2046,0,0
2806-MLNTI,0.2046,0,0
7860-UXCRM,0.2046,0,0
7197-VOJMM,0.2046,0,0
5327-XOKKY,0.2045,0,0
6770-XUAGN,0.2044,0,1
2691-NZETQ,0.2044,0,1
8267-KFGYD,0.2044,0,0
0946-CLJTI,0.2044,0,1
5569-KGJHX,0.2043,0,1
6769-DCQLI,0.2043,0,1
3932-IJWDZ,0.204,0,0
3648-GZPHF,0.2038,0,0
8397-MVTAZ,0.2038,0,1
4163-HFTUK,0.2037,0,0
8191-XWSZG,0.2037,0,0
2640-LYMOV,0.2037,0,0
0667-NSRGI,0.2035,0,0
1169-SAOCL,0.2034,0,0
8144-DGHXP,0.2034,0,0
2650-GYRYL,0.2032,0,0
5906-DVAPM,0.2032,0,0
2277-DJJDL,0.2032,0,0
8739-XNIKG,0.2032,0,0
7762-URZQH,0.203,0,1
1091-SOZGA,0.203,0,0
8961-QDZZJ,0.2027,0,0
3874-EQOEP,0.2025,0,1
2778-OCLGR,0.2024,0,1
0953-LGOVU,0.2023,0,0
1468-DEFNC,0.2023,0,0
8069-YQQAJ,0.2023,0,0
3096-JRDSO,0.2023,0,1
8946-BFWSG,0.2021,0,0
3547-LQRIK,0.2019,0,0
6103-QCKFX,0.2018,0,0
9169-BSVIN,0.2017,0,0
0897-FEGMU,0.2016,0,1
2530-FMFXO,0.2016,0,0
3948-FVVRP,0.2016,0,0
1104-TNLZA,0.2016,0,0
7268-WNTCP,0.2016,0,0
0628-CNQRM,0.2015,0,1
6736-DHUQI,0.2015,0,0
7558-IMLMT,0.2014,0,0
6870-ZWMNX,0.2012,0,0
3678-MNGZX,0.2011,0,0
3841-NFECX,0.2011,0,0
9369-XFEHK,0.201,0,1
9625-RZFUK,0.201,0,0
0505-SPOOW,0.2009,0,0
0988-AADSA,0.2008,0,0
7752-XUSCI,0.2008,0,1
4881-JVQOD,0.2008,0,0
5736-YEJAX,0.2007,0,0
7601-DHFWZ,0.2007,0,0
6377-WHAOX,0.2006,0,0
9208-OLGAQ,0.2006,0,0
7869-ZYDST,0.2006,0,0
3926-YZVVX,0.2005,0,0
5915-ANOEI,0.2005,0,0
5848-FHRFC,0.2005,0,0
4003-FUSHP,0.2005,0,0
5647-FXOTP,0.2005,0,0
4283-IVYCI,0.2004,0,0
8780-IHCRN,0.2004,0,0
4800-CZMPC,0.2003,0,1
5281-BUZGT,0.2003,0,1
5950-AAAGJ,0.2002,0,0
9297-FVVDH,0.2002,0,0
1142-IHLOO,0.2002,0,0
7901-TBKJX,0.2001,0,0
1261-FWTTE,0.2001,0,0
4277-PVRAN,0.1999,0,1
2252-ISRNH,0.1999,0,0
7521-YXVZY,0.1998,0,0
2568-OIADY,0.1997,0,1
8634-CILSZ,0.1996,0,1
0440-EKDCF,0.1996,0,0
9926-PJHDQ,0.1995,0,0
2782-LFZVW,0.1994,0,0
6968-GMKPR,0.1993,0,0
9451-WLYRI,0.1992,0,0
5995-LFTLE,0.1992,0,0
2851-MMUTZ,0.1992,0,0
7730-CLDSV,0.1991,0,0
7434-SHXLS,0.1991,0,1
6982-UQZLY,0.1991,0,1
7243-LCGGZ,0.1991,0,0
0426-TIRNE,0.1991,0,1
3500-NSDOA,0.199,0,0
5504-WSIUR,0.1989,0,0
8996-ZROXE,0.1988,0,0
5446-DKWYW,0.1988,0,0
6467-CHFZW,0.1988,0,1
9489-DEDVP,0.1988,0,0
3161-ONRWK,0.1988,0,0
6682-QJDGB,0.1988,0,1
1268-ASBGA,0.1988,0,1
9845-QOMAD,0.1987,0,0
6127-ISGTU,0.1987,0,1
1482-OXZSY,0.1986,0,0
7266-GSSJX,0.1985,0,0
2612-RANWT,0.1984,0,1
7998-WNZEM,0.1984,0,0
6502-KUGLL,0.1982,0,0
7517-SAWMO,0.1982,0,1
0422-UXFAP,0.1982,0,0
1247-QBVSH,0.1981,0,0
4289-DTDKW,0.1979,0,1
7599-FKVXZ,0.1979,0,1
0967-BMLBD,0.1978,0,0
8212-DJRCH,0.1977,0,0
5143-EGQFK,0.1976,0,1
2233-FAGXV,0.1975,0,0
0178-CIIKR,0.1975,0,0
3658-QQJYD,0.1975,0,0
5035-PGZXH,0.1975,0,0
8361-LBRDI,0.1974,0,0
2252-NKNSI,0.1974,0,0
4143-OOBWZ,0.1973,0,1
1699-UOTXU,0.1973,0,0
9025-ZRPVR,0.1971,0,1
1834-WULEG,0.1971,0,0
4950-BDEUX,0.1971,0,0
2984-RGEYA,0.197,0,0
5442-BXVND,0.197,0,0
7940-UQQUG,0.1969,0,0
7901-IIDQV,0.1968,0,0
7162-WPHPM,0.1968,0,0
2001-EWBQU,0.1968,0,0
7560-QJAVJ,0.1967,0,0
7228-OMTPN,0.1966,0,1
7375-WMVMT,0.1966,0,0
7898-PDWQE,0.1966,0,0
0203-HHYIJ,0.1965,0,1
3936-QQFLL,0.1964,0,0
8750-QWZAJ,0.1964,0,0
7181-OQCUT,0.1962,0,0
9921-ZVRHG,0.1962,0,1
7486-KSRVI,0.1962,0,1
2393-DIVAI,0.1961,0,0
1273-MTETI,0.196,0,1
3021-VLNRJ,0.196,0,0
3133-PZNSR,0.1959,0,0
7905-NJMXS,0.1957,0,0
9565-FLVCG,0.1956,0,0
4598-XLKNJ,0.1954,0,1
2364-UFROM,0.1954,0,0
3230-JCNZS,0.1951,0,0
0378-XSZPU,0.1951,0,1
6769-DYBQN,0.195,0,1
0732-OCQOC,0.1949,0,0
0282-NVSJS,0.1949,0,0
2951-QOQTK,0.1949,0,1
3572-UUHRS,0.1947,0,0
0781-LKXBR,0.1947,0,1
3638-WEABW,0.1947,0,0
1399-UBQIU,0.1946,0,0
9940-HPQPG,0.1945,0,1
6815-ABQFQ,0.1945,0,0
6818-DJXAA,0.1945,0,0
9337-SRRNI,0.1945,0,0
8992-OBVDG,0.1943,0,0
7614-QVWQL,0.1943,0,1
3863-IUBJR,0.1941,0,1
8016-ZMGMO,0.1941,0,0
7758-XKCBS,0.194,0,1
8012-SOUDQ,0.1939,0,0
3638-VBZTA,0.1939,0,0
4718-DHSMV,0.1938,0,0
7426-GSWPO,0.1938,0,0
4957-TIALW,0.1938,0,0
0596-BQCEQ,0.1937,0,1
5567-GZKQY,0.1937,0,0
3791-LGQCY,0.1936,0,1
6773-LQTVT,0.1936,0,0
9770-LXDBK,0.1934,0,0
9424-CMPOG,0.1934,0,0
6418-PIQSP,0.1934,0,0
8216-AZUUZ,0.1934,0,0
5480-TBGPH,0.1933,0,1
7973-DZRKH,0.1933,0,0
8190-ZTQFB,0.1931,0,0
1734-ZMNTZ,0.193,0,0
9677-AVKED,0.193,0,0
6121-TNHBO,0.193,0,0
4013-GUXND,0.193,0,0
3027-YNWZU,0.1929,0,0
6437-UKHMV,0.1928,0,1
2091-GPPIQ,0.1928,0,0
6034-YMTOB,0.1927,0,0
3137-NYQQI,0.1927,0,0
3990-QYKBE,0.1927,0,1
9168-INPSZ,0.1927,0,0
0654-HMSHN,0.1926,0,1
4081-DYXAV,0.1924,0,1
7008-LZVOZ,0.1922,0,0
9646-NMHXE,0.1921,0,0
0960-HUWBM,0.1921,0,0
9589-ABEPT,0.1921,0,0
6332-FBZRI,0.1919,0,0
2171-UDMFD,0.1919,0,0
7240-ETPTR,0.1918,0,1
0827-ITJPH,0.1917,0,0
5499-ECUTN,0.1915,0,0
7633-MVPUY,0.1915,0,0
2360-RDGRO,0.1914,0,0
6988-CJEYV,0.1912,0,0
7609-YBPXG,0.1911,0,0
3594-IVHJZ,0.1911,0,0
4423-YLHDV,0.191,0,1
8914-RBTSB,0.1909,0,1
9809-IMGCQ,0.1908,0,1
0236-HFWSV,0.1908,0,1
0195-IESCP,0.1906,0,1
3572-UOLYZ,0.1906,0,0
2817-NTQDO,0.1906,0,1
2279-AXJJK,0.1906,0,0
7856-GANIL,0.1906,0,0
6425-YQLLO,0.1904,0,1
1265-BCFEO,0.1904,0,0
9477-LGWQI,0.1904,0,0
6980-IMXXE,0.1904,0,0
6985-HAYWX,0.1903,0,0
4950-HKQTE,0.1902,0,0
0687-ZVTHB,0.1899,0,1
4636-QRJKY,0.1898,0,1
2873-ZLIWT,0.1898,0,1
8752-GHJFU,0.1898,0,0
9087-EYCPR,0.1897,0,0
9851-QXEEQ,0.1897,0,1
1657-DYMBM,0.1896,0,0
4302-ZYFEL,0.1896,0,0
4572-DVCGN,0.1895,0,1
2208-NKVVH,0.1894,0,0
5578-NKCXI,0.1893,0,0
8659-HDIYE,0.1893,0,0
9367-WXLCH,0.1892,0,1
7089-XXAYG,0.1891,0,0
6599-CEBNN,0.1891,0,1
8512-WIWYV,0.1891,0,0
5120-ZBLAI,0.1891,0,0
2541-YGPKE,0.189,0,0
4128-ETESU,0.189,0,0
2754-VDLTR,0.189,0,1
4986-MXSFP,0.1889,0,0
3230-WYKIR,0.1889,0,1
7080-TNUWP,0.1887,0,0
9593-CVZKR,0.1887,0,0
5146-YYFRZ,0.1884,0,0
5138-WVKYJ,0.1883,0,1
7470-MCQTK,0.1882,0,1
7901-HXJVA,0.188,0,0
9620-QJREV,0.1879,0,0
5240-CAOYT,0.1879,0,0
8780-IXSTS,0.1879,0,1
5229-DTFYB,0.1877,0,0
0947-IDHRQ,0.1877,0,1
0952-KMEEH,0.1877,0,1
5119-KEPFY,0.1876,0,0
9957-YODKZ,0.1876,0,0
3251-YMVWZ,0.1874,0,0
8374-XGEJJ,0.1874,0,1
9173-IVZVP,0.1874,0,0
8104-OSKWT,0.1873,0,0
1569-TTNYJ,0.1872,0,1
7225-CBZPL,0.1872,0,0
3902-FOIGH,0.1872,0,1
5339-TJFEK,0.187,0,0
8739-QOTTN,0.1869,0,0
6229-LSCKB,0.1868,0,0
3419-SNJJD,0.1867,0,1
3372-CDXFJ,0.1867,0,0
2404-JIBFC,0.1867,0,0
8769-KKTPH,0.1867,0,0
5457-COLHT,0.1866,0,0
0559-CKHUS,0.1865,0,0
8457-XIGKN,0.1865,0,0
9732-OUYRN,0.1865,0,0
5322-ZSMZY,0.1865,0,0
6734-JDTTV,0.1865,0,0
3012-VFFMN,0.1864,0,0
8393-JMVMB,0.1863,0,0
7617-EYGLW,0.1863,0,0
4760-XOHVN,0.1863,0,1
3679-XASPY,0.1863,0,0
9174-FKWZE,0.1863,0,1
1725-MIMXW,0.1863,0,1
6096-EGVTU,0.1859,0,0
9355-NPPFS,0.1859,0,0
0680-DFNNY,0.1858,0,1
1545-JFUML,0.1858,0,0
1206-EHBDD,0.1857,0,0
7748-UMTRK,0.1857,0,0
2523-EWWZL,0.1857,0,0
4011-ARPHK,0.1856,0,0
2662-NNTDK,0.1856,0,0
8058-JMEQO,0.1855,0,1
5480-XTFFL,0.1854,0,0
2433-KMEAS,0.1854,0,1
9314-IJWSQ,0.1853,0,0
2640-PMGFL,0.1853,0,1
2195-ZRVAX,0.1852,0,1
2462-XIIJB,0.1852,0,1
0811-GSDTP,0.1852,0,0
9979-RGMZT,0.1852,0,0
2888-ADFAO,0.1851,0,0
3645-DEYGF,0.1851,0,0
2700-LUEVA,0.1851,0,0
9500-IWPXQ,0.185,0,0
0921-OHLVP,0.1849,0,0
6458-CYIDZ,0.1848,0,0
5701-ZIKJE,0.1848,0,0
4581-LNWUM,0.1848,0,0
5828-AVIPD,0.1847,0,1
4890-VMUAV,0.1846,0,0
5088-QZLRL,0.1844,0,0
0862-PRCBS,0.1844,0,0
2480-JZOSN,0.1844,0,0
4905-JEFDW,0.1844,0,1
0604-THJFP,0.1843,0,0
1371-OJCEK,0.1843,0,0
3621-CEOVK,0.1843,0,1
6897-RWMUB,0.1842,0,0
8496-DMZUK,0.1842,0,0
8679-JOEVF,0.1842,0,1
5193-QLVZB,0.1842,0,0
6619-RPLQZ,0.1841,0,0
3128-YOVTD,0.184,0,0
5883-GTGVD,0.184,0,1
8184-WMOFI,0.184,0,0
1237-WIYYZ,0.1839,0,0
2085-JVGAD,0.1838,0,0
3716-LRGXK,0.1837,0,0
8006-PYCSW,0.1837,0,0
4304-XUMGI,0.1837,0,0
0778-NELLA,0.1836,0,1
5309-TAIKL,0.1836,0,0
7993-PYKOF,0.1836,0,1
3195-TQDZX,0.1836,0,0
5249-QYHEX,0.1835,0,0
6100-QQHEB,0.1834,0,1
6194-HBGQN,0.1834,0,0
5889-LFOLL,0.1834,0,1
2495-INZWQ,0.1834,0,1
2522-WLNSF,0.1833,0,0
9529-OFXHY,0.1833,0,0
6862-CQUMB,0.1832,0,0
3785-KTYSH,0.1831,0,0
2408-WITXK,0.1831,0,1
6616-AALSR,0.1831,0,0
0871-OPBXW,0.183,0,0
6432-TWQLB,0.183,0,1
0106-GHRQR,0.183,0,0
1251-STYSZ,0.183,0,0
3976-NLDEZ,0.1829,0,0
