customer_id,monthly_potential_eur,upsell_priority
6823-SIDFQ,1.63,Low
9938-ZREHM,1.62,Low
0289-IVARM,1.62,Low
7100-FQPRV,1.61,Low
2453-SAFNS,1.61,Low
3387-PLKUI,1.6,Low
6341-AEVKX,1.58,Low
6173-GOLSU,1.57,Low
5025-GOOKI,1.57,Low
5002-GCQFH,1.57,Low
0013-SMEOE,1.57,Low
3021-VLNRJ,1.56,Low
9426-SXNHE,1.55,Low
9154-QDGTH,1.55,Low
9025-ZRPVR,1.55,Low
5863-OOKCL,1.54,Low
9359-UGBTK,1.54,Low
9821-BESNZ,1.53,Low
0254-FNMCI,1.53,Low
7968-QUXNS,1.53,Low
0307-BCOPK,1.52,Low
8952-WCVCD,1.52,Low
1386-ZIKUV,1.52,Low
0274-JKUJR,1.51,Low
8992-CEUEN,1.5,Low
0620-XEFWH,1.5,Low
9318-NKNFC,1.49,Low
9975-SKRNR,1.49,Low
8016-ZMGMO,1.49,Low
2361-UPSND,1.48,Low
4530-NDRKU,1.48,Low
2862-JVEOY,1.48,Low
0661-KQHNK,1.48,Low
3806-YAZOV,1.47,Low
4163-HFTUK,1.47,Low
2325-WINES,1.47,Low
7694-VLBWQ,1.47,Low
6137-NICCO,1.47,Low
0129-KPTWJ,1.46,Low
8873-TMKGR,1.46,Low
4088-YLDSU,1.46,Low
1218-VKFPE,1.46,Low
3763-GCZHZ,1.46,Low
7009-PCARS,1.45,Low
5439-WIKXB,1.45,Low
1915-OAKWD,1.44,Low
9451-WLYRI,1.44,Low
2193-SFWQW,1.43,Low
0082-OQIQY,1.42,Low
5461-QKNTN,1.42,Low
2045-BMBTJ,1.42,Low
1567-DSCIC,1.41,Low
1991-VOPLL,1.41,Low
1998-VHJHK,1.41,Low
1431-CYWMH,1.41,Low
7024-OHCCK,1.41,Low
9912-GVSEQ,1.41,Low
4682-BLBUC,1.41,Low
2023-VQFDL,1.41,Low
9732-OUYRN,1.41,Low
9467-ROOLM,1.41,Low
1661-CZBAU,1.4,Low
2446-ZKVAF,1.4,Low
0533-UCAAU,1.4,Low
2982-VPSGI,1.4,Low
6728-DKUCO,1.4,Low
1697-LYYYX,1.4,Low
4424-TKOPW,1.4,Low
7190-XHTWJ,1.4,Low
2386-OWURY,1.4,Low
5380-AFSSK,1.4,Low
4760-THGOT,1.4,Low
5678-VFNEQ,1.4,Low
3688-FTHLT,1.4,Low
8149-RSOUN,1.39,Low
6048-QBXKL,1.39,Low
6051-PTVNS,1.39,Low
9300-AGZNL,1.39,Low
7268-IGMFD,1.39,Low
6061-GWWAV,1.39,Low
6016-NXBNJ,1.38,Low
7446-KQISO,1.38,Low
2720-WGKHP,1.38,Low
4626-GYCZP,1.38,Low
0654-PQKDW,1.37,Low
7168-HDQHG,1.37,Low
5334-JLAXU,1.36,Low
5222-JCXZT,1.36,Low
6207-WIOLX,1.36,Low
9498-FIMXL,1.36,Low
1841-YSJGV,1.36,Low
1345-ZUKID,1.36,Low
9046-JBFWA,1.36,Low
9600-UDOPK,1.36,Low
9531-NSBMR,1.36,Low
9617-UDPEU,1.36,Low
3653-NCRDJ,1.35,Low
6121-VZNQB,1.35,Low
9039-ZVJDC,1.35,Low
7234-KMNRQ,1.35,Low
9441-QHEVC,1.35,Low
1015-OWJKI,1.35,Low
1423-BMPBQ,1.35,Low
2592-HODOV,1.35,Low
0487-VVUVK,1.35,Low
6569-KTMDU,1.35,Low
7581-EBBOU,1.35,Low
5602-BVFMK,1.34,Low
9763-PDTKK,1.33,Low
1439-LCGVL,1.33,Low
2267-FPIMA,1.32,Low
9842-EFSYY,1.32,Low
3976-BWUCK,1.32,Low
8201-AAXCB,1.31,Low
6408-OTUBZ,1.31,Low
4815-TUMEQ,1.3,Low
4670-TABXH,1.3,Low
6598-RFFVI,1.3,Low
3523-BRGUW,1.3,Low
5917-HBSDW,1.29,Low
5986-WWXDV,1.29,Low
9837-FWLCH,1.29,Low
7302-ZHMHP,1.29,Low
5274-XHAKY,1.29,Low
9347-AERRL,1.29,Low
3244-CQPHU,1.28,Low
2347-WKKAE,1.28,Low
5914-GXMDA,1.27,Low
8780-RSYYU,1.27,Low
8184-WMOFI,1.27,Low
1608-GMEWB,1.27,Low
5802-ADBRC,1.26,Low
4946-EDSEW,1.26,Low
6979-TNDEU,1.26,Low
6112-KTHFQ,1.26,Low
3143-ILDAL,1.26,Low
4311-QTTAI,1.26,Low
6685-GBWJZ,1.26,Low
5961-VUSRV,1.26,Low
4425-OWHWB,1.25,Low
4893-GYUJU,1.25,Low
5732-IKGQH,1.25,Low
9766-HGEDE,1.25,Low
6082-GLJIX,1.25,Low
4541-RMRLG,1.25,Low
2359-KLTEK,1.25,Low
5537-UXXVS,1.25,Low
4778-IZARL,1.25,Low
2061-VVFST,1.24,Low
7940-UQQUG,1.24,Low
4909-JOUPP,1.24,Low
3156-QLHBO,1.24,Low
0136-IFMYD,1.23,Low
5376-PCKNB,1.23,Low
1162-ECVII,1.23,Low
7271-AJDTL,1.23,Low
0023-XUOPT,1.22,Low
4070-OKWVH,1.22,Low
2519-LBNQL,1.22,Low
3192-NQECA,1.21,Low
9070-BCKQP,1.21,Low
8707-HOEDG,1.21,Low
9699-UBQFS,1.2,Low
5370-IIVVL,1.2,Low
8161-QYMTT,1.2,Low
4232-JGKIY,1.2,Low
3324-OIRTO,1.2,Low
4903-UYAVB,1.2,Low
2320-YKQBO,1.2,Low
7124-UGSUR,1.2,Low
3006-XIMLN,1.19,Low
1663-MHLHE,1.19,Low
0396-HUJBP,1.19,Low
6322-HRPFA,1.19,Low
2096-XOTMO,1.19,Low
5609-CEBID,1.19,Low
1725-IQNIY,1.19,Low
9374-YOLBJ,1.19,Low
9137-NOQKA,1.19,Low
3373-YZZYM,1.18,Low
1154-HYWWO,1.18,Low
5510-BOIUJ,1.18,Low
9142-XMYJH,1.18,Low
1098-TDVUQ,1.18,Low
9360-OMDZZ,1.18,Low
8708-XPXHZ,1.18,Low
3308-MHOOC,1.18,Low
0303-WMMRN,1.18,Low
7218-HKQFK,1.18,Low
9470-YFUYI,1.18,Low
1179-INLAT,1.17,Low
1735-XMJVH,1.17,Low
2988-QRAJY,1.17,Low
7868-TMWMZ,1.17,Low
8329-UTMVM,1.16,Low
1724-IQWNM,1.16,Low
0761-AETCS,1.16,Low
6873-UDNLD,1.16,Low
7926-IJOOU,1.15,Low
7785-RDVIG,1.15,Low
5935-FCCNB,1.15,Low
8621-MNIHH,1.15,Low
2645-QTLMB,1.15,Low
4094-NSEDU,1.15,Low
4667-OHGKG,1.15,Low
5519-NPHVG,1.15,Low
2929-ERCFZ,1.15,Low
8076-FEZKJ,1.14,Low
5698-BQJOH,1.14,Low
1374-DMZUI,1.14,Low
0366-NQSHS,1.14,Low
8944-AILEF,1.14,Low
2788-CJQAQ,1.13,Low
5899-OUVKV,1.12,Low
5016-LIPDW,1.12,Low
5186-PEIZU,1.12,Low
1015-JPFYW,1.12,Low
8249-THVEC,1.12,Low
0730-KOAVE,1.12,Low
0895-LNKRC,1.11,Low
3985-HOYPM,1.11,Low
2359-QWQUL,1.1,Low
5364-XYIRR,1.1,Low
8295-FHIVV,1.09,Low
4391-LNRXK,1.09,Low
5149-TGWDZ,1.09,Low
3423-HHXAO,1.09,Low
2821-WARNZ,1.08,Low
9919-KNPOO,1.08,Low
4451-RWASJ,1.08,Low
2223-KAGMX,1.07,Low
7649-PHJVR,1.07,Low
8241-JUIQO,1.07,Low
8063-RJYNF,1.07,Low
0788-DXBFY,1.07,Low
7311-MQJCH,1.07,Low
3131-NWVFJ,1.07,Low
7216-KAOID,1.07,Low
0208-BPQEJ,1.07,Low
4770-QAZXN,1.06,Low
7956-XQWGU,1.06,Low
3750-RNQKR,1.06,Low
6729-FZWSY,1.06,Low
2882-DDZPG,1.06,Low
2650-GYRYL,1.06,Low
2320-TZRRH,1.06,Low
2308-STERM,1.05,Low
5153-LXKDT,1.05,Low
4644-OBGFZ,1.05,Low
9866-OCCKE,1.05,Low
5616-PRTNT,1.05,Low
0098-BOWSO,1.04,Low
4801-KFYKL,1.04,Low
7872-BAAZR,1.04,Low
2550-QHZGP,1.04,Low
0428-AXXLJ,1.03,Low
1272-ILHFG,1.03,Low
7609-NRNCA,1.03,Low
8410-BGQXN,1.03,Low
2243-FNMMI,1.03,Low
9101-NTIXF,1.03,Low
7566-DSRLQ,1.03,Low
2122-SZZZD,1.03,Low
8717-VCTXJ,1.02,Low
8053-WWDRO,1.02,Low
7061-OVMIM,1.01,Low
9898-KZQDZ,1.01,Low
8395-ETZKQ,1.01,Low
9313-CDOGY,1.01,Low
4487-ZYJZK,1.01,Low
8969-PRHFK,1.0,Low
3338-CVVEH,1.0,Low
5624-RYAMH,1.0,Low
4750-UKWJK,1.0,Low
9680-NIAUV,1.0,Low
1936-UAFEH,1.0,Low
5468-BPMMO,0.99,Low
9223-UCPVT,0.99,Low
6522-YRBXD,0.99,Low
3486-NPGST,0.99,Low
6878-GGDWG,0.99,Low
4831-EOBFE,0.98,Low
0060-FUALY,0.98,Low
9058-MJLZC,0.98,Low
7617-EYGLW,0.98,Low
7727-SHVZV,0.98,Low
9174-FKWZE,0.98,Low
6506-EYCNH,0.98,Low
6260-XLACS,0.98,Low
3679-XASPY,0.98,Low
2171-UDMFD,0.98,Low
2789-CZANW,0.98,Low
2344-JMOGN,0.98,Low
9391-TTOYH,0.98,Low
1257-SXUXQ,0.97,Low
5766-ZJYBB,0.97,Low
5154-VEKBL,0.97,Low
9629-NHXFW,0.97,Low
5244-IRFIH,0.97,Low
4971-PUYQO,0.97,Low
7298-IZWLY,0.97,Low
4910-GMJOT,0.97,Low
4365-MSDYN,0.97,Low
1725-MIMXW,0.97,Low
9574-RKJIF,0.97,Low
4760-XOHVN,0.97,Low
8393-JMVMB,0.97,Low
2220-IAHLS,0.97,Low
3082-WQRVY,0.96,Low
3318-ISQFQ,0.96,Low
2475-MROZF,0.96,Low
4815-YOSUK,0.96,Low
1051-EQPZR,0.96,Low
2037-SGXHH,0.96,Low
2979-SXESE,0.96,Low
6807-SIWJI,0.96,Low
8022-BECSI,0.96,Low
8573-JGCZW,0.96,Low
6837-BJYDQ,0.95,Low
5567-WSELE,0.95,Low
5889-JTMUL,0.95,Low
5312-TSZVC,0.95,Low
9253-QXKBE,0.95,Low
6806-YDEUL,0.95,Low
1237-WIYYZ,0.95,Low
9658-WYUFB,0.95,Low
1626-ERCMM,0.95,Low
1345-GKDZZ,0.94,Low
3146-JTQHR,0.94,Low
6297-NOOPG,0.94,Low
0851-DFJKB,0.94,Low
3724-UCSHY,0.94,Low
0956-SYCWG,0.94,Low
7319-ZNRTR,0.94,Low
8008-OTEZX,0.93,Low
0042-JVWOJ,0.93,Low
1472-TNCWL,0.93,Low
9063-ZGTUY,0.93,Low
6040-CGACY,0.92,Low
4627-MIHJH,0.92,Low
9170-ARBTB,0.92,Low
9405-GPBBG,0.92,Low
9503-XJUME,0.92,Low
1481-ZUWZA,0.92,Low
4881-GQJTW,0.92,Low
2484-DGXPZ,0.91,Low
1429-UYJSV,0.91,Low
5236-XMZJY,0.91,Low
5562-BETPV,0.91,Low
6082-OQFBA,0.91,Low
6261-RCVNS,0.91,Low
3178-CIFOT,0.91,Low
4480-MBMLB,0.91,Low
1409-PHXTF,0.91,Low
8566-YPRGL,0.9,Low
6746-WAUWT,0.9,Low
1029-QFBEN,0.9,Low
7551-JOHTI,0.9,Low
1905-OEILC,0.9,Low
5906-BFOZT,0.9,Low
7601-WFVZV,0.9,Low
9845-QOMAD,0.9,Low
0927-CNGRH,0.9,Low
6036-TTFYU,0.9,Low
0377-JBKKT,0.9,Low
5702-SKUOB,0.89,Low
0883-EIBTI,0.89,Low
2576-HXMPA,0.89,Low
4160-AMJTL,0.89,Low
2866-IKBTM,0.89,Low
8605-ITULD,0.89,Low
8755-IWJHN,0.89,Low
1051-GEJLJ,0.89,Low
0323-XWWTN,0.89,Low
1622-HSHSF,0.89,Low
6974-DAFLI,0.89,Low
2466-FCCPT,0.89,Low
1964-SVLEA,0.89,Low
4693-VWVBO,0.89,Low
3280-NMUVX,0.88,Low
2466-NEJOJ,0.88,Low
8457-XIGKN,0.88,Low
7519-JTWQH,0.88,Low
1095-JUDTC,0.88,Low
1970-KKFWL,0.87,Low
7707-PYBBH,0.87,Low
2923-ARZLG,0.87,Low
6134-KWTBV,0.87,Low
7762-ONLJY,0.87,Low
1057-FOGLZ,0.86,Low
7026-YMSBE,0.86,Low
4418-LZMSV,0.86,Low
7526-IVLYU,0.86,Low
5995-WWKKG,0.86,Low
4913-EHYUI,0.86,Low
8510-BBWMU,0.86,Low
7982-VCELR,0.86,Low
1577-HKTFG,0.86,Low
2332-EFBJY,0.85,Low
8148-NLEGT,0.85,Low
1563-IWQEX,0.85,Low
1686-STUHN,0.85,Low
9782-LGXMC,0.85,Low
6319-QSUSR,0.85,Low
2589-AYCRP,0.85,Low
2667-WYLWJ,0.85,Low
4719-UMSIY,0.85,Low
3981-QSVQI,0.84,Low
3824-RHKVR,0.84,Low
3181-MIZBN,0.84,Low
1353-LJWEM,0.84,Low
3729-OWRVL,0.84,Low
3207-OYBWH,0.84,Low
1207-BLKSA,0.84,Low
3685-YLCMQ,0.84,Low
2428-ZMCTB,0.83,Low
6075-SLNIL,0.83,Low
5396-IZEPB,0.83,Low
8573-CGOCC,0.83,Low
5577-OTWWW,0.83,Low
1813-JLKWR,0.83,Low
2279-AXJJK,0.83,Low
8138-EALND,0.83,Low
4695-VADHF,0.83,Low
3721-CNZHX,0.82,Low
5074-FBGHB,0.82,Low
2829-HYVZP,0.82,Low
1226-JZNKR,0.82,Low
0701-RFGFI,0.82,Low
7854-EKTJL,0.82,Low
7989-CHGTL,0.82,Low
6365-HITVU,0.81,Low
2003-CKLOR,0.81,Low
3932-CMDTD,0.81,Low
2277-AXSDC,0.81,Low
7706-YLMQA,0.81,Low
6184-DYUOB,0.81,Low
9917-KWRBE,0.81,Low
7623-HKYRK,0.81,Low
4588-YBNIB,0.81,Low
8547-NSBBO,0.81,Low
5642-MHDQT,0.81,Low
1264-BYWMS,0.8,Low
9801-NOSHQ,0.8,Low
6993-YCOBK,0.8,Low
1087-UDSIH,0.8,Low
9970-QBCDA,0.8,Low
3077-RSNTJ,0.8,Low
8779-YIQQA,0.8,Low
3845-FXCYS,0.8,Low
1038-ZAGBI,0.8,Low
4795-UXVCJ,0.8,Low
4318-RAJVY,0.8,Low
1755-FZQEC,0.8,Low
1680-VDCWW,0.8,Low
4685-TFLLS,0.8,Low
1561-BWHIN,0.8,Low
2640-LYMOV,0.79,Low
0690-SRQID,0.79,Low
8329-IBCTI,0.79,Low
3785-NRHYR,0.79,Low
7291-CDTMJ,0.79,Low
0970-QXPXW,0.79,Low
7721-DVEKZ,0.79,Low
5482-NUPNA,0.79,Low
6797-UCJHZ,0.79,Low
1090-PYKCI,0.79,Low
1194-SPVSP,0.79,Low
6141-OOXUQ,0.79,Low
3217-FZDMN,0.78,Low
9732-EQMWY,0.78,Low
3694-GLTJM,0.78,Low
3658-QQJYD,0.78,Low
2323-ARSVR,0.78,Low
0219-QAERP,0.78,Low
8065-BVEPF,0.77,Low
6101-IMRMM,0.77,Low
3079-BCHLN,0.77,Low
7297-DVYGA,0.77,Low
9447-YPTBX,0.77,Low
5144-TVGLP,0.77,Low
8610-WFCJF,0.77,Low
1465-WCZVT,0.77,Low
4192-GORJT,0.77,Low
4369-NYSCF,0.77,Low
5871-DGTXZ,0.76,Low
0148-DCDOS,0.76,Low
5981-ITEMU,0.76,Low
3374-PZLXD,0.76,Low
5917-RYRMG,0.76,Low
4182-BGSIQ,0.76,Low
5384-ZTTWP,0.76,Low
8033-ATFAS,0.76,Low
4612-THJBS,0.76,Low
2560-WBWXF,0.76,Low
5649-RXQTV,0.75,Low
0247-SLUJI,0.75,Low
0969-RGKCU,0.75,Low
5514-YQENT,0.75,Low
3936-QQFLL,0.75,Low
9364-YKUVW,0.75,Low
4124-MMETB,0.75,Low
7446-SFAOA,0.75,Low
8634-CILSZ,0.75,Low
1427-VERSM,0.75,Low
8631-WUXGY,0.74,Low
9103-CXVOK,0.74,Low
6615-ZGEDR,0.74,Low
3487-EARAT,0.73,Low
6849-WLEYG,0.73,Low
8075-GXIUB,0.73,Low
2604-IJPDU,0.73,Low
5150-ITWWB,0.73,Low
0100-DUVFC,0.73,Low
3537-RYBHH,0.73,Low
1156-ZFYDO,0.72,Low
4672-FOTSD,0.72,Low
1291-CUOCY,0.72,Low
2669-OIDSD,0.72,Low
5955-ERIHD,0.72,Low
3325-FUYCG,0.71,Low
4765-OXPPD,0.71,Low
1060-ENTOF,0.71,Low
2465-BLLEU,0.71,Low
7853-WNZSY,0.71,Low
3930-ZGWVE,0.71,Low
0268-QKIWO,0.71,Low
8859-YSTWS,0.71,Low
7602-MVRMB,0.71,Low
4464-JCOLN,0.71,Low
7560-QRBXH,0.71,Low
0567-GGCAC,0.71,Low
4385-GZQXV,0.71,Low
4962-CHQPW,0.71,Low
4558-CGYCZ,0.71,Low
3717-OFRTN,0.71,Low
6124-ACRHJ,0.71,Low
7239-HZZCX,0.71,Low
6393-WRYZE,0.7,Low
6769-DCQLI,0.7,Low
1064-FBXNK,0.7,Low
4724-WXVWF,0.7,Low
8859-AXJZP,0.7,Low
7969-AULMZ,0.7,Low
8309-PPCED,0.7,Low
6502-KUGLL,0.7,Low
0621-TSSMU,0.7,Low
8019-ENHXU,0.7,Low
7480-QNVZJ,0.7,Low
8250-ZNGGW,0.7,Low
8221-EQDGL,0.7,Low
3389-KTRXV,0.69,Low
6362-QHAFM,0.69,Low
8823-RLPWL,0.69,Low
4690-PKDQG,0.69,Low
9714-EDSUC,0.69,Low
7547-EKNFS,0.69,Low
7677-SJJJK,0.69,Low
3415-TAILE,0.69,Low
3580-HYCSP,0.68,Low
0594-UFTUL,0.68,Low
1757-TCATG,0.68,Low
6202-JVYEU,0.68,Low
2819-GWENI,0.68,Low
4636-TVXVG,0.68,Low
6479-OAUSD,0.68,Low
8748-HFWBO,0.68,Low
1069-QJOEE,0.68,Low
8884-MRNSU,0.68,Low
8017-LXHFA,0.68,Low
0471-ARVMX,0.68,Low
9495-SKLKD,0.68,Low
6061-PQHMK,0.68,Low
7943-RQCHR,0.68,Low
1498-DQNRX,0.67,Low
7544-ZVIKX,0.67,Low
5649-ANRML,0.67,Low
2878-DHMIN,0.67,Low
7601-DHFWZ,0.66,Low
4779-ZGICK,0.66,Low
7279-NMVJC,0.66,Low
3675-YDUPJ,0.66,Low
3096-GKWEB,0.66,Low
4989-LIXVT,0.66,Low
2272-WUSPA,0.66,Low
8562-GHPPI,0.65,Low
3549-ZTMNH,0.65,Low
0902-RFHOF,0.65,Low
5655-JSMZM,0.65,Low
7030-FZTFM,0.65,Low
2499-AJYUA,0.65,Low
5120-ZBLAI,0.65,Low
4892-VLANZ,0.65,Low
1449-XQEMT,0.65,Low
1555-HAPSU,0.65,Low
5788-YPOEG,0.65,Low
0310-VQXAM,0.65,Low
7000-WCEVQ,0.65,Low
6734-PSBAW,0.65,Low
8902-ZEOVF,0.64,Low
4955-VCWBI,0.64,Low
3995-WFCSM,0.64,Low
2157-MXBJS,0.64,Low
2673-ZALNP,0.64,Low
6164-HXUGH,0.64,Low
3452-GWUIN,0.64,Low
1131-QQZEB,0.64,Low
1552-CZCLL,0.64,Low
9544-PYPSJ,0.64,Low
2560-PPCHE,0.64,Low
5220-AGAAX,0.64,Low
2408-PSJVE,0.63,Low
4134-BSXLX,0.63,Low
2632-TACXW,0.63,Low
9522-ZSINC,0.63,Low
4140-WJAWW,0.63,Low
3387-VATUS,0.63,Low
6848-YLDFR,0.63,Low
5546-QUERU,0.63,Low
4632-PAOYU,0.63,Low
9974-JFBHQ,0.63,Low
7404-JLKQG,0.63,Low
0221-NAUXK,0.63,Low
4656-CAURT,0.63,Low
8194-PEEBY,0.63,Low
0347-UBKUZ,0.62,Low
7225-CBZPL,0.62,Low
7161-DFHUF,0.62,Low
8165-ZJRNM,0.62,Low
4936-YPJNK,0.62,Low
7789-HKSBS,0.62,Low
1269-FOYWN,0.62,Low
3061-BCKYI,0.62,Low
4123-FCVCB,0.61,Low
0562-HKHML,0.61,Low
9847-HNVGP,0.61,Low
2773-OVBPK,0.61,Low
2195-VVRJF,0.6,Low
6502-HCJTI,0.6,Low
9474-PHLYD,0.6,Low
5619-XZZKR,0.6,Low
7398-SKNQZ,0.6,Low
0541-FITGH,0.6,Low
8970-ANWXO,0.6,Low
4020-KIUDI,0.6,Low
1776-SPBWV,0.59,Low
0963-ZBDRN,0.59,Low
1702-CCFNJ,0.59,Low
5795-KTGUD,0.59,Low
7740-BTPUX,0.59,Low
3530-VWVGU,0.59,Low
4291-HPAXL,0.58,Low
0107-WESLM,0.58,Low
2812-REYAT,0.58,Low
9967-ATRFS,0.58,Low
4396-KLSEH,0.58,Low
0967-BMLBD,0.57,Low
9776-OJUZI,0.57,Low
0137-UDEUO,0.57,Low
4323-ELYYB,0.57,Low
1498-NHTLT,0.57,Low
0325-XBFAC,0.57,Low
2105-PHWON,0.57,Low
4694-PHWFW,0.57,Low
3556-BVQGL,0.57,Low
4895-TMWIR,0.57,Low
0114-RSRRW,0.57,Low
3647-GMGDH,0.57,Low
4709-LKHYG,0.57,Low
2320-JRSDE,0.57,Low
8071-SBTRN,0.57,Low
6212-ATMLK,0.57,Low
3190-FZATL,0.57,Low
3500-RMZLT,0.57,Low
4716-MRVEN,0.57,Low
6620-HVDUJ,0.57,Low
0030-FNXPP,0.56,Low
1401-FTHFQ,0.56,Low
1135-LMECX,0.56,Low
3043-SUDUA,0.56,Low
3003-CMDUU,0.56,Low
4508-OEBEY,0.56,Low
6862-CQUMB,0.56,Low
0848-ZGQIJ,0.56,Low
6776-TLWOI,0.56,Low
5515-IDEJJ,0.56,Low
4359-INNWN,0.56,Low
8327-WKMIE,0.56,Low
3951-NJCVI,0.56,Low
5173-ZXXXL,0.56,Low
8084-OIVBS,0.56,Low
7833-PKIHD,0.55,Low
5553-AOINX,0.55,Low
5066-GFJMM,0.55,Low
6377-KSLXC,0.55,Low
5168-MSWXT,0.55,Low
3363-EWLGO,0.55,Low
2150-UWTFY,0.54,Low
6778-YSNIH,0.54,Low
7636-XUHWW,0.54,Low
2654-VBVPB,0.54,Low
7632-YUTXB,0.54,Low
0829-DDVLK,0.54,Low
7878-RTCZG,0.54,Low
1113-IUJYX,0.54,Low
6350-XFYGW,0.54,Low
7209-JCUDS,0.54,Low
3900-AQPHZ,0.54,Low
6654-QGBZZ,0.54,Low
9442-JTWDL,0.54,Low
4800-VHZKI,0.54,Low
5985-BEHZK,0.54,Low
9788-YTFGE,0.54,Low
6242-MBHPK,0.54,Low
9483-GCPWE,0.54,Low
2369-FEVNO,0.54,Low
6583-KQJLK,0.54,Low
0596-BQCEQ,0.53,Low
5382-SOYZL,0.53,Low
1952-DVVSW,0.53,Low
4404-HIBDJ,0.53,Low
4662-EKDPQ,0.53,Low
2303-PJYHN,0.53,Low
5876-QMYLD,0.53,Low
9824-QCJPK,0.53,Low
9445-SZLCH,0.53,Low
5688-KZTSN,0.53,Low
0859-YGKFW,0.53,Low
2150-OEGBV,0.53,Low
5849-ASHZJ,0.53,Low
6100-FJZDG,0.53,Low
2546-KZAAT,0.53,Low
3623-FQBOX,0.53,Low
8752-IMQOS,0.52,Low
2682-KEVRP,0.52,Low
4616-EWBNJ,0.52,Low
6559-PDZLR,0.52,Low
4468-KAZHE,0.52,Low
4945-RVMTE,0.52,Low
8150-QUDFX,0.52,Low
9033-EOXWV,0.52,Low
3097-PYWXL,0.52,Low
4291-YZODP,0.52,Low
3793-MMFUH,0.52,Low
3858-XHYJO,0.52,Low
3506-LCJDC,0.51,Low
2387-KDZQY,0.51,Low
4860-YZGZM,0.51,Low
5627-TVBPP,0.51,Low
5519-TEEUH,0.51,Low
3243-ZHOHY,0.51,Low
9780-FKVVF,0.51,Low
2373-NTKOD,0.51,Low
3874-EQOEP,0.5,Low
2454-RPBRZ,0.5,Low
4079-ULGFR,0.5,Low
5178-LMXOP,0.5,Low
7521-YXVZY,0.5,Low
9602-WCXPI,0.5,Low
2832-SCUCO,0.5,Low
5061-PBXFW,0.5,Low
4616-ULAOA,0.5,Low
0380-ZCSBI,0.5,Low
5143-WMWOG,0.5,Low
4973-RLZVI,0.5,Low
8439-LTUGF,0.5,Low
4712-UYOOI,0.5,Low
5438-QMDDL,0.5,Low
1194-HVAIF,0.5,Low
7011-CVEUC,0.5,Low
8992-OBVDG,0.5,Low
7203-OYKCT,0.5,Low
7094-MSZAO,0.49,Low
5144-PQCDZ,0.49,Low
1934-MKPXS,0.49,Low
2806-MLNTI,0.49,Low
4472-VESGY,0.49,Low
0468-YRPXN,0.49,Low
5993-BQHEA,0.49,Low
3011-WQKSZ,0.49,Low
8387-UGUSU,0.49,Low
8317-BVKSO,0.49,Low
6286-SUUWT,0.49,Low
5380-XPJNZ,0.49,Low
0619-OLYUR,0.48,Low
5474-LAMUQ,0.48,Low
1009-IRMNA,0.48,Low
7777-UNYHB,0.48,Low
4598-XLKNJ,0.48,Low
5119-KEPFY,0.48,Low
2542-HYGIQ,0.48,Low
4194-WHFCB,0.48,Low
4797-AXPXK,0.48,Low
0178-CIIKR,0.48,Low
7328-OWMOM,0.48,Low
9178-JHUVJ,0.48,Low
5505-OVWQW,0.48,Low
1133-KXCGE,0.48,Low
8327-LZKAS,0.48,Low
6972-SNKKW,0.48,Low
1796-JANOW,0.48,Low
1403-LKLIK,0.48,Low
3460-TJBWI,0.47,Low
9367-TCUYN,0.47,Low
8393-DLHGA,0.47,Low
8564-LDKFL,0.47,Low
7722-CVFXN,0.47,Low
0357-NVCRI,0.47,Low
8499-BRXTD,0.47,Low
2717-HVIZY,0.47,Low
0354-WYROK,0.47,Low
2038-YSEZE,0.47,Low
2165-VOEGB,0.47,Low
7047-YXDMZ,0.47,Low
9086-YJYXS,0.46,Low
8679-JOEVF,0.46,Low
0691-NIKRI,0.46,Low
1722-LDZJS,0.46,Low
5949-EBSQK,0.46,Low
2159-TURXX,0.46,Low
5777-ZPQNC,0.46,Low
3639-XJHKQ,0.46,Low
6861-OKBCE,0.46,Low
6645-MXQJT,0.45,Low
8761-NSOBC,0.45,Low
0319-QZTCO,0.45,Low
4518-FZBSX,0.45,Low
3807-XHCJH,0.45,Low
3045-XETSH,0.45,Low
9867-NNXLC,0.45,Low
0094-OIFMO,0.44,Low
7542-CYDDM,0.44,Low
9805-FILKB,0.44,Low
8631-XVRZL,0.44,Low
7137-NAXML,0.44,Low
2749-CTKAJ,0.44,Low
5924-SNGKP,0.44,Low
7838-LAZFO,0.44,Low
4667-QONEA,0.44,Low
9919-YLNNG,0.44,Low
7808-DVWEP,0.44,Low
9944-HKVVB,0.44,Low
3567-PQTSO,0.44,Low
1389-WNUIB,0.44,Low
5349-IECLD,0.44,Low
3043-TYBNO,0.43,Low
4237-CLSMM,0.43,Low
2632-IVXVF,0.43,Low
0516-VRYBW,0.43,Low
2886-KEFUM,0.43,Low
3778-FOAQW,0.43,Low
2164-SOQXL,0.43,Low
5039-LZRQT,0.43,Low
7096-ZNBZI,0.43,Low
7531-GQHME,0.43,Low
5766-XQXMQ,0.43,Low
9700-ZCLOT,0.43,Low
6778-EICRF,0.42,Low
9351-HXDMR,0.42,Low
9962-BFPDU,0.42,Low
2056-EVGZL,0.42,Low
7766-CLTIC,0.42,Low
7055-VKGDA,0.42,Low
7037-MTYVW,0.42,Low
2931-FSOHN,0.42,Low
7698-YFGEZ,0.42,Low
6469-MRVET,0.42,Low
2692-BUCFV,0.42,Low
6734-CKRSM,0.42,Low
7874-ECPQJ,0.42,Low
4697-LUPSU,0.42,Low
