customer_id,churn_score,risk_tier,recommended_action
8267-ZNYVZ,0.4465,Medium,Contacto proactivo - revision de contrato
5281-BUZGT,0.4463,Medium,Contacto proactivo - revision de contrato
4583-PARNH,0.4463,Medium,Contacto proactivo - revision de contrato
3365-SAIGS,0.4461,Medium,Contacto proactivo - revision de contrato
5536-SLHPM,0.446,Medium,Contacto proactivo - revision de contrato
4892-VLANZ,0.4453,Medium,Contacto proactivo - revision de contrato
2079-FBMZK,0.445,Medium,Contacto proactivo - revision de contrato
4062-HBMOS,0.4446,Medium,Contacto proactivo - revision de contrato
9927-DSWDF,0.4446,Medium,Contacto proactivo - revision de contrato
3426-NIYYL,0.4445,Medium,Contacto proactivo - revision de contrato
4948-WBBKL,0.4442,Medium,Contacto proactivo - revision de contrato
5760-FXFVO,0.444,Medium,Contacto proactivo - revision de contrato
9661-ACXBS,0.4431,Medium,Contacto proactivo - revision de contrato
3685-YLCMQ,0.4428,Medium,Contacto proactivo - revision de contrato
1932-UEDCX,0.4428,Medium,Contacto proactivo - revision de contrato
5839-SUYVZ,0.4424,Medium,Contacto proactivo - revision de contrato
2002-MZHWP,0.4423,Medium,Contacto proactivo - revision de contrato
9753-OYLBX,0.4423,Medium,Contacto proactivo - revision de contrato
2101-RANCD,0.4421,Medium,Contacto proactivo - revision de contrato
4690-PKDQG,0.4421,Medium,Contacto proactivo - revision de contrato
2465-BLLEU,0.4419,Medium,Contacto proactivo - revision de contrato
5707-ORNDZ,0.4413,Medium,Contacto proactivo - revision de contrato
1307-ATKGB,0.441,Medium,Contacto proactivo - revision de contrato
1384-RCUXW,0.441,Medium,Contacto proactivo - revision de contrato
9445-SZLCH,0.4407,Medium,Contacto proactivo - revision de contrato
1597-FZREH,0.4403,Medium,Contacto proactivo - revision de contrato
3349-ANQNH,0.4399,Medium,Contacto proactivo - revision de contrato
7989-CHGTL,0.4394,Medium,Contacto proactivo - revision de contrato
5222-IMUKT,0.4393,Medium,Contacto proactivo - revision de contrato
6987-XQSJT,0.4392,Medium,Contacto proactivo - revision de contrato
5365-LLFYV,0.439,Medium,Contacto proactivo - revision de contrato
8224-DWCKX,0.4388,Medium,Contacto proactivo - revision de contrato
5027-QPKTE,0.4386,Medium,Contacto proactivo - revision de contrato
5016-ETTFF,0.4385,Medium,Contacto proactivo - revision de contrato
4255-DDUOU,0.4382,Medium,Contacto proactivo - revision de contrato
7729-JTEEC,0.4379,Medium,Contacto proactivo - revision de contrato
1658-TJVOA,0.4379,Medium,Contacto proactivo - revision de contrato
3714-NTNFO,0.4378,Medium,Contacto proactivo - revision de contrato
8123-QBNAZ,0.4377,Medium,Contacto proactivo - revision de contrato
0823-HSCDJ,0.4376,Medium,Contacto proactivo - revision de contrato
6362-QHAFM,0.4375,Medium,Contacto proactivo - revision de contrato
2812-SFXMJ,0.4363,Medium,Contacto proactivo - revision de contrato
6338-AVWCY,0.4355,Medium,Contacto proactivo - revision de contrato
4612-SSVHJ,0.4354,Medium,Contacto proactivo - revision de contrato
7901-TBKJX,0.4353,Medium,Contacto proactivo - revision de contrato
6705-LXORM,0.4349,Medium,Contacto proactivo - revision de contrato
6030-REHUX,0.4347,Medium,Contacto proactivo - revision de contrato
5716-LIBJC,0.4345,Medium,Contacto proactivo - revision de contrato
7176-WIONM,0.4344,Medium,Contacto proactivo - revision de contrato
3235-ETOOB,0.4337,Medium,Contacto proactivo - revision de contrato
5828-AVIPD,0.4333,Medium,Contacto proactivo - revision de contrato
8019-ENHXU,0.4324,Medium,Contacto proactivo - revision de contrato
8429-XIBUM,0.4324,Medium,Contacto proactivo - revision de contrato
9885-AIBVB,0.4322,Medium,Contacto proactivo - revision de contrato
3005-TYFRD,0.4322,Medium,Contacto proactivo - revision de contrato
6770-XUAGN,0.4322,Medium,Contacto proactivo - revision de contrato
5931-FLJJF,0.432,Medium,Contacto proactivo - revision de contrato
7310-EGVHZ,0.4319,Medium,Contacto proactivo - revision de contrato
3945-GFWQL,0.4319,Medium,Contacto proactivo - revision de contrato
3799-ISUZQ,0.4313,Medium,Contacto proactivo - revision de contrato
2325-NBPZG,0.4312,Medium,Contacto proactivo - revision de contrato
9631-XEYKE,0.4309,Medium,Contacto proactivo - revision de contrato
7547-EKNFS,0.4307,Medium,Contacto proactivo - revision de contrato
5605-IYGFG,0.4305,Medium,Contacto proactivo - revision de contrato
8450-JOVAH,0.4304,Medium,Contacto proactivo - revision de contrato
2495-KZNFB,0.4304,Medium,Contacto proactivo - revision de contrato
4947-DSMXK,0.4303,Medium,Contacto proactivo - revision de contrato
8974-OVACP,0.4303,Medium,Contacto proactivo - revision de contrato
0480-BIXDE,0.4302,Medium,Contacto proactivo - revision de contrato
7878-RTCZG,0.4302,Medium,Contacto proactivo - revision de contrato
6654-QGBZZ,0.4302,Medium,Contacto proactivo - revision de contrato
8800-ZKRFW,0.4302,Medium,Contacto proactivo - revision de contrato
3900-AQPHZ,0.4302,Medium,Contacto proactivo - revision de contrato
0958-YHXGP,0.4301,Medium,Contacto proactivo - revision de contrato
5136-KCKGI,0.4296,Medium,Contacto proactivo - revision de contrato
6542-LWGXJ,0.4293,Medium,Contacto proactivo - revision de contrato
5590-YRFJT,0.4291,Medium,Contacto proactivo - revision de contrato
3683-QKIUE,0.4288,Medium,Contacto proactivo - revision de contrato
4248-HCETZ,0.428,Medium,Contacto proactivo - revision de contrato
6771-XWBDM,0.428,Medium,Contacto proactivo - revision de contrato
7181-OQCUT,0.4279,Medium,Contacto proactivo - revision de contrato
4398-HSCJH,0.4278,Medium,Contacto proactivo - revision de contrato
8490-BXHEO,0.4278,Medium,Contacto proactivo - revision de contrato
5129-JLPIS,0.4277,Medium,Contacto proactivo - revision de contrato
8784-CGILN,0.4272,Medium,Contacto proactivo - revision de contrato
5982-FPVQN,0.4267,Medium,Contacto proactivo - revision de contrato
0407-BDJKB,0.4267,Medium,Contacto proactivo - revision de contrato
2043-WVTQJ,0.4263,Medium,Contacto proactivo - revision de contrato
2208-UGTGR,0.4261,Medium,Contacto proactivo - revision de contrato
3003-CMDUU,0.426,Medium,Contacto proactivo - revision de contrato
5515-IDEJJ,0.4258,Medium,Contacto proactivo - revision de contrato
3804-RVTGV,0.4256,Medium,Contacto proactivo - revision de contrato
9572-WUKSB,0.4256,Medium,Contacto proactivo - revision de contrato
0867-MKZVY,0.4253,Medium,Contacto proactivo - revision de contrato
1541-ETJZO,0.4252,Medium,Contacto proactivo - revision de contrato
6088-BXMRG,0.4252,Medium,Contacto proactivo - revision de contrato
6080-TCMYC,0.4248,Medium,Contacto proactivo - revision de contrato
4716-HHKQH,0.4248,Medium,Contacto proactivo - revision de contrato
7739-LAXOG,0.4245,Medium,Contacto proactivo - revision de contrato
8108-UXRQN,0.4241,Medium,Contacto proactivo - revision de contrato
3987-KQDDU,0.424,Medium,Contacto proactivo - revision de contrato
6103-BOCOU,0.4239,Medium,Contacto proactivo - revision de contrato
8276-MQBYC,0.4229,Medium,Contacto proactivo - revision de contrato
2239-JALAW,0.4226,Medium,Contacto proactivo - revision de contrato
4718-DHSMV,0.4223,Medium,Contacto proactivo - revision de contrato
5960-MVTUK,0.4221,Medium,Contacto proactivo - revision de contrato
2081-KJSQF,0.4219,Medium,Contacto proactivo - revision de contrato
2856-NNASM,0.4216,Medium,Contacto proactivo - revision de contrato
1213-NGCUN,0.4216,Medium,Contacto proactivo - revision de contrato
2501-XWWTZ,0.4215,Medium,Contacto proactivo - revision de contrato
7978-DKUQH,0.4211,Medium,Contacto proactivo - revision de contrato
5666-CYCYZ,0.4205,Medium,Contacto proactivo - revision de contrato
3930-ZGWVE,0.4203,Medium,Contacto proactivo - revision de contrato
7239-HZZCX,0.4203,Medium,Contacto proactivo - revision de contrato
5373-SFODM,0.4202,Medium,Contacto proactivo - revision de contrato
4523-WXCEF,0.4202,Medium,Contacto proactivo - revision de contrato
9508-ILZDG,0.4201,Medium,Contacto proactivo - revision de contrato
9796-BPKIW,0.4192,Medium,Contacto proactivo - revision de contrato
5226-NOZFC,0.419,Medium,Contacto proactivo - revision de contrato
3002-WQZWT,0.4189,Medium,Contacto proactivo - revision de contrato
8651-ENBZX,0.4176,Medium,Contacto proactivo - revision de contrato
8485-GJCDN,0.4176,Medium,Contacto proactivo - revision de contrato
4013-GUXND,0.4173,Medium,Contacto proactivo - revision de contrato
4291-HPAXL,0.4163,Medium,Contacto proactivo - revision de contrato
3620-MWJNE,0.4159,Medium,Contacto proactivo - revision de contrato
3009-JWMPU,0.4159,Medium,Contacto proactivo - revision de contrato
5673-TIYIB,0.4156,Medium,Contacto proactivo - revision de contrato
6416-YJTTB,0.4155,Medium,Contacto proactivo - revision de contrato
5493-SDRDQ,0.4151,Medium,Contacto proactivo - revision de contrato
6661-HBGWL,0.4148,Medium,Contacto proactivo - revision de contrato
4238-JSSWH,0.4146,Medium,Contacto proactivo - revision de contrato
9540-JYROE,0.4145,Medium,Contacto proactivo - revision de contrato
5857-TYBCJ,0.4145,Medium,Contacto proactivo - revision de contrato
4588-YBNIB,0.4143,Medium,Contacto proactivo - revision de contrato
4781-ZXYGU,0.4142,Medium,Contacto proactivo - revision de contrato
2654-VBVPB,0.4134,Medium,Contacto proactivo - revision de contrato
1910-FMXJM,0.4133,Medium,Contacto proactivo - revision de contrato
4686-UXDML,0.4133,Medium,Contacto proactivo - revision de contrato
7422-WNBTY,0.4129,Medium,Contacto proactivo - revision de contrato
4860-IJUDE,0.4129,Medium,Contacto proactivo - revision de contrato
5916-QEWPT,0.4127,Medium,Contacto proactivo - revision de contrato
9644-UMGQA,0.4126,Medium,Contacto proactivo - revision de contrato
8630-FJLIB,0.4124,Medium,Contacto proactivo - revision de contrato
5439-WIKXB,0.4122,Medium,Contacto proactivo - revision de contrato
5307-DZCVC,0.412,Medium,Contacto proactivo - revision de contrato
6988-CJEYV,0.4119,Medium,Contacto proactivo - revision de contrato
5143-WMWOG,0.4119,Medium,Contacto proactivo - revision de contrato
2929-QNSRW,0.4117,Medium,Contacto proactivo - revision de contrato
2504-DSHIH,0.4116,Medium,Contacto proactivo - revision de contrato
5146-CBVOE,0.4114,Medium,Contacto proactivo - revision de contrato
8073-IJDCM,0.4113,Medium,Contacto proactivo - revision de contrato
7703-ZEKEF,0.4113,Medium,Contacto proactivo - revision de contrato
5022-JNQEQ,0.4111,Medium,Contacto proactivo - revision de contrato
1226-UDFZR,0.4108,Medium,Contacto proactivo - revision de contrato
6365-MTGZX,0.4107,Medium,Contacto proactivo - revision de contrato
3211-AAPKX,0.4104,Medium,Contacto proactivo - revision de contrato
0015-UOCOJ,0.4101,Medium,Contacto proactivo - revision de contrato
6615-ZGEDR,0.4095,Medium,Contacto proactivo - revision de contrato
8614-VGMMV,0.4095,Medium,Contacto proactivo - revision de contrato
4566-QVRRW,0.4094,Medium,Contacto proactivo - revision de contrato
2921-XWDJH,0.4094,Medium,Contacto proactivo - revision de contrato
9054-FOWNV,0.4088,Medium,Contacto proactivo - revision de contrato
2853-CWQFQ,0.4085,Medium,Contacto proactivo - revision de contrato
8620-RJPZN,0.4077,Medium,Contacto proactivo - revision de contrato
7326-RIGQZ,0.4075,Medium,Contacto proactivo - revision de contrato
3803-KMQFW,0.4066,Medium,Contacto proactivo - revision de contrato
3005-NFMTA,0.4064,Medium,Contacto proactivo - revision de contrato
7752-XUSCI,0.4063,Medium,Contacto proactivo - revision de contrato
2277-VWCNI,0.4062,Medium,Contacto proactivo - revision de contrato
3370-GQEAL,0.4061,Medium,Contacto proactivo - revision de contrato
2523-EWWZL,0.4053,Medium,Contacto proactivo - revision de contrato
3506-LCJDC,0.4051,Medium,Contacto proactivo - revision de contrato
2382-BCKQJ,0.405,Medium,Contacto proactivo - revision de contrato
4607-CHPCA,0.405,Medium,Contacto proactivo - revision de contrato
3164-AALRN,0.4049,Medium,Contacto proactivo - revision de contrato
4647-MUZON,0.4048,Medium,Contacto proactivo - revision de contrato
8267-KFGYD,0.4044,Medium,Contacto proactivo - revision de contrato
4546-FOKWR,0.4036,Medium,Contacto proactivo - revision de contrato
1307-TVUFB,0.4027,Medium,Contacto proactivo - revision de contrato
0870-VEMYL,0.4026,Medium,Contacto proactivo - revision de contrato
1899-VXWXM,0.4025,Medium,Contacto proactivo - revision de contrato
6439-GTPCA,0.4024,Medium,Contacto proactivo - revision de contrato
9529-OFXHY,0.4023,Medium,Contacto proactivo - revision de contrato
2320-JRSDE,0.4019,Medium,Contacto proactivo - revision de contrato
8849-AYPTR,0.4013,Medium,Contacto proactivo - revision de contrato
6133-OZILE,0.4013,Medium,Contacto proactivo - revision de contrato
2860-RANUS,0.4011,Medium,Contacto proactivo - revision de contrato
3545-CNWRG,0.401,Medium,Contacto proactivo - revision de contrato
6849-WLEYG,0.4008,Medium,Contacto proactivo - revision de contrato
7126-RBHSD,0.4008,Medium,Contacto proactivo - revision de contrato
3023-GFLBR,0.4007,Medium,Contacto proactivo - revision de contrato
5022-KVDQT,0.4003,Medium,Contacto proactivo - revision de contrato
0570-BFQHT,0.4003,Medium,Contacto proactivo - revision de contrato
9722-UJOJR,0.4002,Medium,Contacto proactivo - revision de contrato
0107-WESLM,0.4002,Medium,Contacto proactivo - revision de contrato
3234-VKACU,0.3998,Medium,Contacto proactivo - revision de contrato
2111-DWYHN,0.3997,Medium,Contacto proactivo - revision de contrato
3580-REOAC,0.3988,Medium,Contacto proactivo - revision de contrato
0093-XWZFY,0.3985,Medium,Contacto proactivo - revision de contrato
6481-ESCNL,0.3984,Medium,Contacto proactivo - revision de contrato
6128-AQBMT,0.3984,Medium,Contacto proactivo - revision de contrato
1928-BXYIV,0.3983,Medium,Contacto proactivo - revision de contrato
3481-JHUZH,0.398,Medium,Contacto proactivo - revision de contrato
8718-PTMEZ,0.3977,Medium,Contacto proactivo - revision de contrato
3707-LRWZD,0.3973,Medium,Contacto proactivo - revision de contrato
4829-AUOAX,0.3972,Medium,Contacto proactivo - revision de contrato
3132-TVFDZ,0.3968,Medium,Contacto proactivo - revision de contrato
8785-CJSHH,0.3967,Medium,Contacto proactivo - revision de contrato
2391-SOORI,0.3965,Medium,Contacto proactivo - revision de contrato
2894-QOJRX,0.3964,Medium,Contacto proactivo - revision de contrato
6817-WTYHE,0.3961,Medium,Contacto proactivo - revision de contrato
8229-TNIQA,0.396,Medium,Contacto proactivo - revision de contrato
0376-YMCJC,0.3959,Medium,Contacto proactivo - revision de contrato
1194-HVAIF,0.3958,Medium,Contacto proactivo - revision de contrato
1482-OXZSY,0.3957,Medium,Contacto proactivo - revision de contrato
2027-CWDNU,0.3954,Medium,Contacto proactivo - revision de contrato
0374-IOEGQ,0.3949,Medium,Contacto proactivo - revision de contrato
5868-YTYKS,0.3949,Medium,Contacto proactivo - revision de contrato
2786-GCDPI,0.3946,Medium,Contacto proactivo - revision de contrato
5392-AKEMH,0.3942,Medium,Contacto proactivo - revision de contrato
1302-UHBDD,0.3942,Medium,Contacto proactivo - revision de contrato
4797-AXPXK,0.3937,Medium,Contacto proactivo - revision de contrato
5027-XWQHA,0.3936,Medium,Contacto proactivo - revision de contrato
0807-ZABDG,0.3935,Medium,Contacto proactivo - revision de contrato
5651-YLPRD,0.3934,Medium,Contacto proactivo - revision de contrato
8685-WHQPW,0.3934,Medium,Contacto proactivo - revision de contrato
4911-BANWH,0.3929,Medium,Contacto proactivo - revision de contrato
1809-DMJHQ,0.3929,Medium,Contacto proactivo - revision de contrato
2070-XYMFH,0.3927,Medium,Contacto proactivo - revision de contrato
9090-SGQXL,0.3926,Medium,Contacto proactivo - revision de contrato
7291-CDTMJ,0.3924,Medium,Contacto proactivo - revision de contrato
9505-SQFSW,0.392,Medium,Contacto proactivo - revision de contrato
3312-UUMZW,0.3915,Medium,Contacto proactivo - revision de contrato
6729-GDNGC,0.3914,Medium,Contacto proactivo - revision de contrato
7593-JNWRU,0.3912,Medium,Contacto proactivo - revision de contrato
6537-OTKMY,0.391,Medium,Contacto proactivo - revision de contrato
9112-WSNPU,0.3909,Medium,Contacto proactivo - revision de contrato
7483-IQWIB,0.3909,Medium,Contacto proactivo - revision de contrato
0397-GZBBC,0.3908,Medium,Contacto proactivo - revision de contrato
