customer_id,churn_score,risk_tier,monthly_potential_eur,upsell_priority,anomaly_score,is_anomaly,churn_norm,potential_norm,anomaly_norm,commercial_priority_score,commercial_segment,recommended_action,priority_tier
6304-IJFSQ,0.3107,Low,9.1,Medium,0.5678,0,0.3484649384780791,0.17399618,0.5678,0.34,Maintain,Mantenimiento - comunicacion periodica,Medium
5493-SDRDQ,0.4151,Medium,3.29,Low,0.422,0,0.4731812208816151,0.06290631,0.422,0.3399,Maintain,Mantenimiento - comunicacion periodica,Medium
0434-CSFON,0.5315,High,0.0,Low,0.168,0,0.6122327081591208,0.0,0.168,0.3397,Retain_Urgent,Visita urgente - oferta de retencion,Medium
1635-FJFCC,0.3314,Medium,13.89,Medium,0.3669,0,0.3731931668856767,0.2655832,0.3669,0.3397,Maintain,Mantenimiento - comunicacion periodica,Medium
2011-TRQYE,0.2724,Low,23.81,High,0.2575,0,0.30271174292199254,0.45525813,0.2575,0.3394,Grow_Upsell,Campana de upsell / cross-sell,Medium
4075-WKNIU,0.1841,Low,10.28,Medium,0.9088,1,0.19722852705769925,0.19655831,0.9088,0.3393,Investigate_Billing,Revision de facturacion / condiciones especiales,Medium
6726-WEXXK,0.3244,Medium,19.92,Medium,0.2133,0,0.3648309640425278,0.38087955,0.2133,0.3393,Maintain,Mantenimiento - comunicacion periodica,Medium
6900-PXRMS,0.527,High,0.0,Low,0.1789,0,0.6068570063313822,0.0,0.1789,0.3392,Retain_Urgent,Visita urgente - oferta de retencion,Medium
0843-WTBXE,0.3363,Medium,9.88,Medium,0.4633,0,0.379046708875881,0.18891014,0.4633,0.3389,Maintain,Mantenimiento - comunicacion periodica,Medium
3234-VKACU,0.3998,Medium,0.0,Low,0.5568,0,0.4549038346673038,0.0,0.5568,0.3388,Maintain,Mantenimiento - comunicacion periodica,Medium
2504-DSHIH,0.4116,Medium,9.27,Medium,0.2549,0,0.46900011946004067,0.17724666,0.2549,0.3387,Maintain,Mantenimiento - comunicacion periodica,Medium
8938-UMKPI,0.4731,High,0.0,Low,0.3367,0,0.5424680444391351,0.0,0.3367,0.3386,Retain_Urgent,Visita urgente - oferta de retencion,Medium
1116-FRYVH,0.0273,Low,43.98,High,0.4061,0,0.009915183371162348,0.84091777,0.4061,0.3385,Grow_Upsell,Campana de upsell / cross-sell,Medium
7274-CGTOD,0.0333,Low,39.07,High,0.5287,0,0.01708278580814718,0.74703634,0.5287,0.3384,Grow_Upsell,Campana de upsell / cross-sell,Medium
4013-UBXWQ,0.5546,High,0.0,Low,0.0926,0,0.6398279775415123,0.0,0.0926,0.3384,Retain_Urgent,Visita urgente - oferta de retencion,Medium
0056-EPFBG,0.0559,Low,43.87,High,0.3218,0,0.0440807549874567,0.8388145,0.3218,0.338,Grow_Upsell,Campana de upsell / cross-sell,Medium
1894-IGFSG,0.493,High,6.01,Medium,0.1018,0,0.5662405925218015,0.11491396,0.1018,0.338,Retain_Urgent,Visita urgente - oferta de retencion,Medium
6212-ATMLK,0.4681,Medium,0.57,Low,0.332,0,0.5364950424083145,0.010898662,0.332,0.3379,Maintain,Mantenimiento - comunicacion periodica,Medium
3714-JTVOV,0.2488,Low,21.15,High,0.3956,0,0.27451917333651893,0.4043977,0.3956,0.3377,Grow_Upsell,Campana de upsell / cross-sell,Medium
4911-BANWH,0.3929,Medium,9.25,Medium,0.3062,0,0.44666109186477126,0.17686425,0.3062,0.3376,Maintain,Mantenimiento - comunicacion periodica,Medium
1213-NGCUN,0.4216,Medium,9.13,Medium,0.2221,0,0.480946123521682,0.1745698,0.2221,0.3373,Maintain,Mantenimiento - comunicacion periodica,Medium
7852-LECYP,0.5176,High,1.81,Low,0.1448,0,0.5956277625134392,0.03460803,0.1448,0.3372,Retain_Urgent,Visita urgente - oferta de retencion,Medium
6646-JPPHA,0.3762,Medium,16.23,Medium,0.1506,0,0.4267112650818301,0.31032506,0.1506,0.3366,Maintain,Mantenimiento - comunicacion periodica,Medium
7356-IWLFW,0.3033,Low,15.34,Medium,0.3933,0,0.3396248954724645,0.29330784,0.3933,0.3365,Maintain,Mantenimiento - comunicacion periodica,Medium
0723-VSOBE,0.1082,Low,37.39,High,0.3428,0,0.10655835622984113,0.71491396,0.3428,0.3363,Grow_Upsell,Campana de upsell / cross-sell,Medium
9206-GVPEQ,0.4678,Medium,3.34,Low,0.245,0,0.5361366622864652,0.06386233,0.245,0.3362,Maintain,Mantenimiento - comunicacion periodica,Medium
4918-QLLIW,0.3342,Medium,5.26,Medium,0.589,0,0.37653804802293633,0.10057362,0.589,0.3362,Maintain,Mantenimiento - comunicacion periodica,Medium
0343-QLUZP,0.0271,Low,43.96,High,0.3954,0,0.009676263289929519,0.84053534,0.3954,0.3361,Grow_Upsell,Campana de upsell / cross-sell,Medium
8496-EJAUI,0.3363,Medium,21.35,High,0.1204,0,0.379046708875881,0.4082218,0.1204,0.3361,Nurture_Upsell,Contacto proactivo + propuesta de ampliacion de servicios,Medium
0807-ZABDG,0.3935,Medium,3.01,Low,0.4734,0,0.44737785210846975,0.057552584,0.4734,0.3356,Maintain,Mantenimiento - comunicacion periodica,Medium
8543-MSDMF,0.3283,Medium,0.0,Low,0.7542,1,0.3694899056265679,0.0,0.7542,0.3356,Investigate_Billing,Revision de facturacion / condiciones especiales,Medium
3522-CDKHF,0.2826,Low,19.94,Medium,0.3191,0,0.3148966670648668,0.38126197,0.3191,0.3356,Maintain,Mantenimiento - comunicacion periodica,Medium
0668-OGMHD,0.2094,Low,29.18,High,0.2711,0,0.22745191733365192,0.557935,0.2711,0.3353,Grow_Upsell,Campana de upsell / cross-sell,Medium
9658-WYUFB,0.548,High,0.95,Low,0.0682,0,0.6319436148608292,0.018164435,0.0682,0.3351,Retain_Urgent,Visita urgente - oferta de retencion,Medium
7993-NQLJE,0.3363,Medium,20.08,High,0.151,0,0.379046708875881,0.38393882,0.151,0.3349,Nurture_Upsell,Contacto proactivo + propuesta de ampliacion de servicios,Medium
8563-IIOXK,0.3299,Medium,22.28,High,0.1067,0,0.37140126627643055,0.42600384,0.1067,0.3348,Nurture_Upsell,Contacto proactivo + propuesta de ampliacion de servicios,Medium
1965-DDBWU,0.4885,High,6.23,Medium,0.0922,0,0.5608648906940629,0.119120464,0.0922,0.3346,Retain_Urgent,Visita urgente - oferta de retencion,Medium
8805-JNRAZ,0.3417,Medium,9.31,Medium,0.4419,0,0.3854975510691674,0.17801148,0.4419,0.3345,Maintain,Mantenimiento - comunicacion periodica,Medium
0093-EXYQL,0.486,High,4.31,Low,0.1536,0,0.5578783896786524,0.08240918,0.1536,0.3344,Retain_Urgent,Visita urgente - oferta de retencion,Medium
3009-JWMPU,0.4159,Medium,7.87,Medium,0.2599,0,0.4741369012065464,0.150478,0.2599,0.3342,Maintain,Mantenimiento - comunicacion periodica,Medium
2043-WVTQJ,0.4263,Medium,2.89,Low,0.3716,0,0.4865607454306535,0.05525813,0.3716,0.3342,Maintain,Mantenimiento - comunicacion periodica,Medium
9327-QSDED,0.3394,Medium,14.07,Medium,0.3096,0,0.38274997013498985,0.26902485,0.3096,0.334,Maintain,Mantenimiento - comunicacion periodica,Medium
7339-POGZN,0.3792,Medium,7.65,Medium,0.372,0,0.43029506630032255,0.14627151,0.372,0.3334,Maintain,Mantenimiento - comunicacion periodica,Medium
5569-OUICF,0.5284,High,0.0,Low,0.1458,0,0.608529446900012,0.0,0.1458,0.3334,Retain_Urgent,Visita urgente - oferta de retencion,Medium
2073-QBVBI,0.1118,Low,36.41,High,0.3451,0,0.11085891769203202,0.69617593,0.3451,0.3333,Grow_Upsell,Campana de upsell / cross-sell,Medium
7021-XSNYE,0.0858,Low,33.35,High,0.5103,0,0.07979930713176443,0.6376673,0.5103,0.3333,Grow_Upsell,Campana de upsell / cross-sell,Medium
4115-UMJFQ,0.0922,Low,36.73,High,0.3937,0,0.08744474973121491,0.70229447,0.3937,0.3332,Grow_Upsell,Campana de upsell / cross-sell,Medium
6215-NQCPY,0.4823,High,0.0,Low,0.282,0,0.5534583681758452,0.0,0.282,0.3331,Retain_Urgent,Visita urgente - oferta de retencion,Medium
4465-VDKIQ,0.3816,Medium,16.56,Medium,0.1059,0,0.43316210727511645,0.3166348,0.1059,0.3328,Maintain,Mantenimiento - comunicacion periodica,Medium
2187-LZGPL,0.3201,Medium,18.65,Medium,0.2277,0,0.35969418229602196,0.35659656,0.2277,0.3324,Maintain,Mantenimiento - comunicacion periodica,Medium
2080-CAZNM,0.4726,High,0.04,Low,0.3032,0,0.5418707442360531,0.00076481834,0.3032,0.3318,Retain_Urgent,Visita urgente - oferta de retencion,Medium
6651-AZVTJ,0.5275,High,0.05,Low,0.1387,0,0.6074543065344642,0.000956023,0.1387,0.3318,Retain_Urgent,Visita urgente - oferta de retencion,Medium
6344-SFJVH,0.2192,Low,33.67,High,0.0946,0,0.23915900131406048,0.64378583,0.0946,0.3316,Grow_Upsell,Campana de upsell / cross-sell,Medium
5122-CYFXA,0.3446,Medium,0.0,Low,0.6858,1,0.38896189224704336,0.0,0.6858,0.3316,Investigate_Billing,Revision de facturacion / condiciones especiales,Medium
0114-PEGZZ,0.4641,Medium,0.0,Low,0.3287,0,0.5317166407836579,0.0,0.3287,0.3316,Maintain,Mantenimiento - comunicacion periodica,Medium
1000-AJSLD,0.5172,High,0.39,Low,0.157,0,0.5951499223509736,0.007456979,0.157,0.3312,Retain_Urgent,Visita urgente - oferta de retencion,Medium
1240-KNSEZ,0.5172,High,0.39,Low,0.157,0,0.5951499223509736,0.007456979,0.157,0.3312,Retain_Urgent,Visita urgente - oferta de retencion,Medium
9912-GVSEQ,0.5265,High,1.41,Low,0.099,0,0.6062597061283,0.026959848,0.099,0.331,Retain_Urgent,Visita urgente - oferta de retencion,Medium
7401-RUBNK,0.2895,Low,20.43,High,0.2614,0,0.3231394098673993,0.390631,0.2614,0.331,Grow_Upsell,Campana de upsell / cross-sell,Medium
7075-BNDVQ,0.2486,Low,23.84,High,0.2858,0,0.2742802532552861,0.45583174,0.2858,0.331,Grow_Upsell,Campana de upsell / cross-sell,Medium
9286-BHDQG,0.0297,Low,36.97,High,0.5623,0,0.01278222434595628,0.7068834,0.5623,0.3309,Grow_Upsell,Campana de upsell / cross-sell,Medium
9029-FEGVJ,0.3451,Medium,15.99,Medium,0.2216,0,0.38955919245012544,0.30573612,0.2216,0.3308,Maintain,Mantenimiento - comunicacion periodica,Medium
6729-GDNGC,0.3914,Medium,14.47,Medium,0.1268,0,0.44486919125552504,0.27667305,0.1268,0.3308,Maintain,Mantenimiento - comunicacion periodica,Medium
6646-VRFOL,0.5291,High,0.03,Low,0.1294,0,0.6093656671843268,0.00057361374,0.1294,0.3307,Retain_Urgent,Visita urgente - oferta de retencion,Medium
4307-KWMXE,0.2429,Low,22.61,High,0.3366,0,0.26747103094015057,0.4323136,0.3366,0.3307,Grow_Upsell,Campana de upsell / cross-sell,Medium
0305-SQECB,0.1444,Low,37.16,High,0.2125,0,0.14980289093298294,0.7105163,0.2125,0.3306,Grow_Upsell,Campana de upsell / cross-sell,Medium
7964-VEXDG,0.3461,Medium,15.1,Medium,0.2425,0,0.3907537928562896,0.28871894,0.2425,0.3305,Maintain,Mantenimiento - comunicacion periodica,Low
9581-GVBXT,0.0568,Low,37.45,High,0.4644,0,0.045155895353004426,0.71606123,0.4644,0.3303,Grow_Upsell,Campana de upsell / cross-sell,Low
7562-GSUHK,0.4543,Medium,3.85,Low,0.2404,0,0.5200095568032493,0.07361376,0.2404,0.3302,Maintain,Mantenimiento - comunicacion periodica,Low
8305-VHZBZ,0.5163,High,0.29,Low,0.1574,0,0.5940747819854258,0.005544933,0.1574,0.3302,Retain_Urgent,Visita urgente - oferta de retencion,Low
5356-RHIPP,0.5163,High,0.29,Low,0.1574,0,0.5940747819854258,0.005544933,0.1574,0.3302,Retain_Urgent,Visita urgente - oferta de retencion,Low
8450-JOVAH,0.4304,Medium,1.83,Low,0.3696,0,0.4914586070959264,0.03499044,0.3696,0.3301,Maintain,Mantenimiento - comunicacion periodica,Low
2860-RANUS,0.4011,Medium,9.59,Medium,0.2337,0,0.45645681519531717,0.18336521,0.2337,0.33,Maintain,Mantenimiento - comunicacion periodica,Low
3768-NLUBH,0.5153,High,0.0,Low,0.166,0,0.5928801815792617,0.0,0.166,0.3296,Retain_Urgent,Visita urgente - oferta de retencion,Low
6629-LADHQ,0.3028,Low,7.05,Medium,0.5976,0,0.3390275952693824,0.13479924,0.5976,0.3295,Maintain,Mantenimiento - comunicacion periodica,Low
0899-LIIBW,0.4849,High,0.0,Low,0.255,0,0.5565643292318719,0.0,0.255,0.3293,Retain_Urgent,Visita urgente - oferta de retencion,Low
5245-VDBUR,0.0421,Low,37.05,High,0.5148,0,0.02759526938239159,0.708413,0.5148,0.3293,Grow_Upsell,Campana de upsell / cross-sell,Low
2988-PLAHS,0.362,Medium,2.78,Low,0.5423,0,0.40974793931429937,0.053154875,0.5423,0.3293,Maintain,Mantenimiento - comunicacion periodica,Low
7434-SHXLS,0.5031,High,0.03,Low,0.1991,0,0.5783060566240592,0.00057361374,0.1991,0.3291,Retain_Urgent,Visita urgente - oferta de retencion,Low
0426-TIRNE,0.5031,High,0.03,Low,0.1991,0,0.5783060566240592,0.00057361374,0.1991,0.3291,Retain_Urgent,Visita urgente - oferta de retencion,Low
7243-LCGGZ,0.5031,High,0.03,Low,0.1991,0,0.5783060566240592,0.00057361374,0.1991,0.3291,Retain_Urgent,Visita urgente - oferta de retencion,Low
7665-NKLAV,0.0351,Low,42.84,High,0.368,0,0.019233066539242623,0.81912047,0.368,0.329,Grow_Upsell,Campana de upsell / cross-sell,Low
7596-LDUXP,0.3368,Medium,20.26,High,0.1149,0,0.37964400907896306,0.3873805,0.1149,0.329,Nurture_Upsell,Contacto proactivo + propuesta de ampliacion de servicios,Low
1251-KRREG,0.3827,Medium,4.13,Low,0.4394,0,0.434476167721897,0.0789675,0.4394,0.3288,Maintain,Mantenimiento - comunicacion periodica,Low
2775-SEFEE,0.1101,Low,19.14,Medium,0.8229,1,0.10882809700155299,0.36596557,0.8229,0.3288,Investigate_Billing,Revision de facturacion / condiciones especiales,Low
4143-HHPMK,0.3759,Medium,9.89,Medium,0.2934,0,0.4263528849599809,0.18910135,0.2934,0.3286,Maintain,Mantenimiento - comunicacion periodica,Low
2603-HVKCG,0.5192,High,0.36,Low,0.1386,0,0.5975391231633019,0.0068833656,0.1386,0.3286,Retain_Urgent,Visita urgente - oferta de retencion,Low
6119-SPUDB,0.0375,Low,44.35,High,0.3144,0,0.022100107514036554,0.84799236,0.3144,0.3283,Grow_Upsell,Campana de upsell / cross-sell,Low
0320-JDNQG,0.5078,High,0.16,Low,0.1752,0,0.5839206785330308,0.0030592734,0.1752,0.3279,Retain_Urgent,Visita urgente - oferta de retencion,Low
7521-AFHAB,0.3367,Medium,13.54,Medium,0.3023,0,0.37952454903834665,0.25889102,0.3023,0.3279,Maintain,Mantenimiento - comunicacion periodica,Low
9944-AEXBM,0.3567,Medium,9.6,Medium,0.3549,0,0.40341655716162944,0.18355642,0.3549,0.3278,Maintain,Mantenimiento - comunicacion periodica,Low
8267-ZNYVZ,0.4465,Medium,1.88,Low,0.3077,0,0.5106916736351691,0.035946462,0.3077,0.3277,Maintain,Mantenimiento - comunicacion periodica,Low
1028-FFNJK,0.4615,Medium,0.0,Low,0.3168,0,0.5286106797276311,0.0,0.3168,0.3277,Maintain,Mantenimiento - comunicacion periodica,Low
5899-OUVKV,0.5292,High,1.12,Low,0.0826,0,0.6094851272249433,0.021414915,0.0826,0.3277,Retain_Urgent,Visita urgente - oferta de retencion,Low
5857-TYBCJ,0.4145,Medium,5.94,Medium,0.2863,0,0.4724644606379166,0.113575526,0.2863,0.3276,Maintain,Mantenimiento - comunicacion periodica,Low
3256-EZDBI,0.169,Low,29.13,High,0.3548,0,0.17919006092462075,0.55697894,0.3548,0.3276,Grow_Upsell,Campana de upsell / cross-sell,Low
3336-JORSO,0.4571,Medium,0.0,Low,0.3276,0,0.523354437940509,0.0,0.3276,0.3272,Maintain,Mantenimiento - comunicacion periodica,Low
7743-EXURX,0.4674,Medium,7.42,Medium,0.0839,0,0.5356588221239995,0.1418738,0.0839,0.3272,Maintain,Mantenimiento - comunicacion periodica,Low
7758-UJWYS,0.0682,Low,42.97,High,0.2563,0,0.05877433998327559,0.82160616,0.2563,0.3271,Grow_Upsell,Campana de upsell / cross-sell,Low
9500-LTVBP,0.3372,Medium,15.38,Medium,0.2435,0,0.3801218492414287,0.29407266,0.2435,0.327,Maintain,Mantenimiento - comunicacion periodica,Low
7501-VTYLJ,0.3636,Medium,7.33,Medium,0.3934,0,0.41165929996416195,0.14015296,0.3934,0.3266,Maintain,Mantenimiento - comunicacion periodica,Low
0567-XRHCU,0.0417,Low,39.23,High,0.4372,0,0.027117429219925937,0.7500956,0.4372,0.326,Grow_Upsell,Campana de upsell / cross-sell,Low
5624-BQSSA,0.4959,High,0.01,Low,0.2052,0,0.5697049336996775,0.00019120458,0.2052,0.3259,Retain_Urgent,Visita urgente - oferta de retencion,Low
8818-XYFCQ,0.5199,High,0.0,Low,0.1333,0,0.5983753434476168,0.0,0.1333,0.3258,Retain_Urgent,Visita urgente - oferta de retencion,Low
6982-UQZLY,0.4967,High,0.08,Low,0.1991,0,0.5706606140246088,0.0015296367,0.1991,0.3256,Retain_Urgent,Visita urgente - oferta de retencion,Low
6713-OKOMC,0.2187,Low,28.7,High,0.2071,0,0.2385617011109784,0.5487572,0.2071,0.3253,Grow_Upsell,Campana de upsell / cross-sell,Low
0585-EGDDA,0.3745,Medium,15.42,Medium,0.1223,0,0.4246804443913511,0.29483747,0.1223,0.3253,Maintain,Mantenimiento - comunicacion periodica,Low
9348-YVOMK,0.33,Medium,13.53,Medium,0.3093,0,0.37152072631704697,0.2586998,0.3093,0.3252,Maintain,Mantenimiento - comunicacion periodica,Low
3249-VHRIP,0.0618,Low,39.59,High,0.3623,0,0.05112889738382512,0.756979,0.3623,0.3251,Grow_Upsell,Campana de upsell / cross-sell,Low
0895-DQHEW,0.3878,Medium,0.0,Low,0.5225,0,0.4405686297933341,0.0,0.5225,0.3248,Maintain,Mantenimiento - comunicacion periodica,Low
4797-AXPXK,0.3937,Medium,0.48,Low,0.4908,0,0.4476167721897025,0.00917782,0.4908,0.3247,Maintain,Mantenimiento - comunicacion periodica,Low
6481-LXPWL,0.0769,Low,37.16,High,0.3848,0,0.06916736351690358,0.7105163,0.3848,0.3247,Grow_Upsell,Campana de upsell / cross-sell,Low
9415-DPEWS,0.451,Medium,6.87,Medium,0.1358,0,0.5160673754629077,0.13135755,0.1358,0.3246,Maintain,Mantenimiento - comunicacion periodica,Low
0148-DCDOS,0.514,High,0.76,Low,0.123,0,0.5913272010512484,0.014531549,0.123,0.3246,Retain_Urgent,Visita urgente - oferta de retencion,Low
7892-QVYKW,0.3434,Medium,9.89,Medium,0.3705,0,0.3875283717596464,0.18910135,0.3705,0.3246,Maintain,Mantenimiento - comunicacion periodica,Low
4439-YRNVD,0.2601,Low,22.47,High,0.2586,0,0.28801815792617375,0.42963672,0.2586,0.3246,Grow_Upsell,Campana de upsell / cross-sell,Low
4138-NAXED,0.2945,Low,14.5,Medium,0.3834,0,0.32911241189822005,0.27724665,0.3834,0.3244,Maintain,Mantenimiento - comunicacion periodica,Low
2391-SOORI,0.3965,Medium,9.2,Medium,0.2295,0,0.45096165332696214,0.17590822,0.2295,0.3242,Maintain,Mantenimiento - comunicacion periodica,Low
8645-KWHJO,0.455,Medium,3.05,Low,0.2314,0,0.5208457770875642,0.0583174,0.2314,0.3242,Maintain,Mantenimiento - comunicacion periodica,Low
1322-AGOQM,0.2006,Low,27.96,High,0.2765,0,0.2169394337594075,0.534608,0.2765,0.3242,Grow_Upsell,Campana de upsell / cross-sell,Low
3995-WFCSM,0.3856,Medium,0.64,Low,0.5069,0,0.43794050889977304,0.012237093,0.5069,0.324,Maintain,Mantenimiento - comunicacion periodica,Low
2955-PSXOE,0.5059,High,0.29,Low,0.1574,0,0.5816509377613188,0.005544933,0.1574,0.324,Retain_Urgent,Visita urgente - oferta de retencion,Low
3427-GGZZI,0.4483,Medium,6.21,Medium,0.1598,0,0.5128419543662645,0.118738055,0.1598,0.324,Maintain,Mantenimiento - comunicacion periodica,Low
3058-HJCUY,0.4967,High,2.24,Low,0.1288,0,0.5706606140246088,0.04282983,0.1288,0.3239,Retain_Urgent,Visita urgente - oferta de retencion,Low
2369-FEVNO,0.5038,High,0.54,Low,0.1563,0,0.5791422769083742,0.010325048,0.1563,0.3239,Retain_Urgent,Visita urgente - oferta de retencion,Low
4289-DTDKW,0.4948,High,0.0,Low,0.1979,0,0.5683908732528969,0.0,0.1979,0.3238,Retain_Urgent,Visita urgente - oferta de retencion,Low
1302-UHBDD,0.3942,Medium,5.25,Medium,0.3463,0,0.4482140723927846,0.10038241,0.3463,0.3235,Maintain,Mantenimiento - comunicacion periodica,Low
6670-MFRPK,0.0893,Low,32.61,High,0.4724,0,0.08398040855333891,0.62351817,0.4724,0.3235,Grow_Upsell,Campana de upsell / cross-sell,Low
2921-XWDJH,0.4094,Medium,11.4,Medium,0.1241,0,0.4663719985664795,0.21797323,0.1241,0.3234,Maintain,Mantenimiento - comunicacion periodica,Low
0637-YLETY,0.5188,High,0.11,Low,0.1205,0,0.5970612830008363,0.0021032505,0.1205,0.3233,Retain_Urgent,Visita urgente - oferta de retencion,Low
4291-HYEBC,0.194,Low,33.09,High,0.1448,0,0.2090550710787242,0.632696,0.1448,0.3233,Grow_Upsell,Campana de upsell / cross-sell,Low
4661-NJEUX,0.5043,High,0.4,Low,0.155,0,0.5797395771114562,0.007648184,0.155,0.3232,Retain_Urgent,Visita urgente - oferta de retencion,Low
8069-YQQAJ,0.2274,Low,27.59,High,0.2023,0,0.24895472464460638,0.5275335,0.2023,0.3232,Grow_Upsell,Campana de upsell / cross-sell,Low
0756-MPZRL,0.0893,Low,38.27,High,0.308,0,0.08398040855333891,0.73174,0.308,0.3231,Grow_Upsell,Campana de upsell / cross-sell,Low
7110-BDTWG,0.0628,Low,36.77,High,0.43,0,0.052323497789989244,0.7030593,0.43,0.3231,Grow_Upsell,Campana de upsell / cross-sell,Low
9866-QEVEE,0.3479,Medium,9.51,Medium,0.3595,0,0.392904073587385,0.18183558,0.3595,0.3229,Maintain,Mantenimiento - comunicacion periodica,Low
0562-KBDVM,0.0314,Low,38.0,High,0.4876,0,0.01481304503643531,0.72657746,0.4876,0.3229,Grow_Upsell,Campana de upsell / cross-sell,Low
5343-SGUBI,0.1491,Low,25.37,High,0.4984,0,0.1554175128419544,0.48508605,0.4984,0.3229,Grow_Upsell,Campana de upsell / cross-sell,Low
3865-QBWSJ,0.2841,Low,14.83,Medium,0.3955,0,0.316688567674113,0.2835564,0.3955,0.3225,Maintain,Mantenimiento - comunicacion periodica,Low
8898-KASCD,0.0736,Low,37.13,High,0.3839,0,0.06522518217656194,0.7099427,0.3839,0.3224,Grow_Upsell,Campana de upsell / cross-sell,Low
2293-IJWPS,0.3482,Medium,4.78,Low,0.4903,0,0.3932624537092343,0.091395795,0.4903,0.3221,Maintain,Mantenimiento - comunicacion periodica,Low
1422-DGUBX,0.2046,Low,25.65,High,0.3203,0,0.22171783538406406,0.49043977,0.3203,0.3221,Grow_Upsell,Campana de upsell / cross-sell,Low
2778-OCLGR,0.3046,Low,19.31,Medium,0.2024,0,0.34117787600047783,0.36921605,0.2024,0.3218,Maintain,Mantenimiento - comunicacion periodica,Low
2720-FVBQP,0.3379,Medium,9.12,Medium,0.3944,0,0.3809580695257436,0.17437859,0.3944,0.3217,Maintain,Mantenimiento - comunicacion periodica,Low
0365-GXEZS,0.3557,Medium,16.57,Medium,0.1275,0,0.4022219567554653,0.31682602,0.1275,0.3217,Maintain,Mantenimiento - comunicacion periodica,Low
8799-OXZMD,0.1895,Low,28.77,High,0.274,0,0.20367936925098556,0.5500956,0.274,0.3217,Grow_Upsell,Campana de upsell / cross-sell,Low
3689-MOZGR,0.2084,Low,28.24,High,0.2326,0,0.2262573169274878,0.53996176,0.2326,0.3216,Grow_Upsell,Campana de upsell / cross-sell,Low
7089-XXAYG,0.1716,Low,33.56,High,0.1891,0,0.1822960219806475,0.6416826,0.1891,0.3215,Grow_Upsell,Campana de upsell / cross-sell,Low
5609-CEBID,0.465,Medium,1.19,Low,0.2409,0,0.5327917811492057,0.022753347,0.2409,0.3214,Maintain,Mantenimiento - comunicacion periodica,Low
1101-SSWAG,0.341,Medium,7.39,Medium,0.4325,0,0.3846613307848525,0.14130019,0.4325,0.3212,Maintain,Mantenimiento - comunicacion periodica,Low
9885-AIBVB,0.4322,Medium,9.42,Medium,0.1014,0,0.49360888782702184,0.18011473,0.1014,0.3211,Maintain,Mantenimiento - comunicacion periodica,Low
5716-LIBJC,0.4345,Medium,1.79,Low,0.3131,0,0.4963564687611994,0.03422562,0.3131,0.3211,Maintain,Mantenimiento - comunicacion periodica,Low
2692-BUCFV,0.5066,High,0.42,Low,0.1369,0,0.5824871580456338,0.008030592,0.1369,0.321,Retain_Urgent,Visita urgente - oferta de retencion,Low
